47238, predicted: Society, actual: Arts
46425, predicted: Society, actual: Health
46887, predicted: Society, actual: Health
46930, predicted: Business, actual: Health
48141, predicted: Sports, actual: Health
48168, predicted: Business, actual: Health
48187, predicted: Shopping, actual: Health
48208, predicted: Business, actual: Health
48223, predicted: Computers, actual: Health
48234, predicted: Business, actual: Health
48252, predicted: Business, actual: Health
48282, predicted: Computers, actual: Health
48368, predicted: Kids, actual: Health
48432, predicted: Science, actual: Health
48440, predicted: Sports, actual: Health
48506, predicted: Adult, actual: Health
48507, predicted: Society, actual: Health
48532, predicted: Society, actual: Health
48557, predicted: Society, actual: Health
48566, predicted: Sports, actual: Health
48630, predicted: Business, actual: Health
48664, predicted: Shopping, actual: Health
48724, predicted: Recreation, actual: Health
48753, predicted: Health, actual: Science
48789, predicted: Society, actual: Health
48792, predicted: Health, actual: Science
48871, predicted: Society, actual: Health
48877, predicted: Recreation, actual: Health
48915, predicted: Computers, actual: Health
48960, predicted: Sports, actual: Health
49021, predicted: Business, actual: Health
49037, predicted: Reference, actual: Health
49043, predicted: Society, actual: Health
49075, predicted: Adult, actual: Health
49213, predicted: Business, actual: Health
49229, predicted: Sports, actual: Health
49253, predicted: Arts, actual: Health
49260, predicted: Business, actual: Health
49271, predicted: Computers, actual: Health
49346, predicted: Society, actual: Health
49362, predicted: Computers, actual: Health
49368, predicted: Society, actual: Health
49390, predicted: Society, actual: Health
49545, predicted: Business, actual: Health
51555, predicted: Sports, actual: Health
51665, predicted: Computers, actual: Health
51691, predicted: Reference, actual: Health
51699, predicted: Sports, actual: Health
51743, predicted: Society, actual: Health
51795, predicted: Shopping, actual: Health
51923, predicted: Kids, actual: Health
52060, predicted: Society, actual: Health
52125, predicted: Arts, actual: Health
52147, predicted: Society, actual: Health
52169, predicted: Society, actual: Health
52337, predicted: Business, actual: Health
52374, predicted: Health, actual: Home
52414, predicted: Computers, actual: Health
52449, predicted: Science, actual: Health
52564, predicted: Business, actual: Health
37132, predicted: Computers, actual: Health
37932, predicted: Society, actual: Health
38254, predicted: Society, actual: Health
38304, predicted: Society, actual: Health
38330, predicted: Business, actual: Health
38405, predicted: Society, actual: Health
38436, predicted: Shopping, actual: Health
38447, predicted: Arts, actual: Health
38466, predicted: Society, actual: Health
38496, predicted: Arts, actual: Health
38674, predicted: Games, actual: Health
38868, predicted: Kids, actual: Health
40260, predicted: Society, actual: Health
40429, predicted: Shopping, actual: Home
40472, predicted: Shopping, actual: Home
40625, predicted: Society, actual: Home
40724, predicted: Reference, actual: Home
40732, predicted: Shopping, actual: Home
40765, predicted: Recreation, actual: Home
40784, predicted: Computers, actual: Home
40792, predicted: Home, actual: Recreation
41642, predicted: Society, actual: Home
41643, predicted: Society, actual: Home
42022, predicted: Shopping, actual: Home
42036, predicted: Shopping, actual: Home
42195, predicted: Society, actual: Home
42553, predicted: Kids, actual: Home
42583, predicted: Home, actual: Science
42657, predicted: Recreation, actual: Home
42707, predicted: Shopping, actual: Home
42760, predicted: Business, actual: Home
42811, predicted: Sports, actual: Home
42869, predicted: Society, actual: Home
42914, predicted: Business, actual: Home
43122, predicted: Recreation, actual: Home
43142, predicted: Sports, actual: Home
43354, predicted: Society, actual: Home
43400, predicted: Shopping, actual: Home
43412, predicted: Shopping, actual: Home
43533, predicted: Health, actual: Home
43681, predicted: Shopping, actual: Home
43692, predicted: Health, actual: Home
43729, predicted: Shopping, actual: Home
43901, predicted: Recreation, actual: Home
43909, predicted: Health, actual: Home
43935, predicted: Society, actual: Home
44033, predicted: Regional, actual: Home
44037, predicted: Arts, actual: Home
44105, predicted: Society, actual: Home
44106, predicted: Kids, actual: Home
44136, predicted: Computers, actual: Home
44138, predicted: Arts, actual: Home
44144, predicted: Society, actual: Home
44145, predicted: Health, actual: Home
44146, predicted: Society, actual: Home
44171, predicted: Society, actual: Home
44173, predicted: Sports, actual: Home
44175, predicted: Sports, actual: Home
44184, predicted: Shopping, actual: Home
44190, predicted: Science, actual: Kids
44203, predicted: Business, actual: Kids
44209, predicted: Society, actual: Kids
44244, predicted: Sports, actual: Kids
44250, predicted: Society, actual: Kids
44273, predicted: Society, actual: Kids
44290, predicted: Business, actual: Kids
44297, predicted: Sports, actual: Kids
44302, predicted: Recreation, actual: Kids
44315, predicted: Society, actual: Kids
44318, predicted: Recreation, actual: Kids
44327, predicted: Society, actual: Kids
44331, predicted: Arts, actual: Kids
44339, predicted: Sports, actual: Kids
44340, predicted: Home, actual: Kids
44376, predicted: Society, actual: Kids
44378, predicted: Sports, actual: Kids
44399, predicted: Society, actual: Kids
44401, predicted: Shopping, actual: Kids
44407, predicted: Sports, actual: Kids
44441, predicted: Kids, actual: Society
44454, predicted: Kids, actual: Recreation
44455, predicted: Kids, actual: Science
44457, predicted: Kids, actual: Society
44463, predicted: Sports, actual: News
44487, predicted: Adult, actual: News
44499, predicted: Reference, actual: News
44506, predicted: Arts, actual: News
44539, predicted: Health, actual: News
44553, predicted: Society, actual: News
44556, predicted: Society, actual: News
44558, predicted: Sports, actual: News
44561, predicted: Sports, actual: News
44583, predicted: Society, actual: News
44591, predicted: Reference, actual: News
44598, predicted: Science, actual: News
44632, predicted: Society, actual: News
44639, predicted: Recreation, actual: News
44681, predicted: News, actual: Science
44725, predicted: Health, actual: News
44784, predicted: Shopping, actual: News
44785, predicted: Society, actual: News
44789, predicted: Recreation, actual: News
44807, predicted: Sports, actual: News
44835, predicted: Society, actual: News
44838, predicted: Arts, actual: Recreation
44934, predicted: Society, actual: Recreation
45081, predicted: Shopping, actual: Recreation
45148, predicted: Home, actual: Recreation
45181, predicted: Shopping, actual: Recreation
45219, predicted: Shopping, actual: Recreation
45222, predicted: Business, actual: Recreation
45237, predicted: Home, actual: Recreation
45250, predicted: Computers, actual: Recreation
45351, predicted: Arts, actual: Recreation
45362, predicted: Sports, actual: Recreation
45389, predicted: Sports, actual: Recreation
45403, predicted: Sports, actual: Recreation
45413, predicted: Kids, actual: Recreation
45497, predicted: Society, actual: Recreation
45528, predicted: Sports, actual: Recreation
45548, predicted: Games, actual: Recreation
45595, predicted: Adult, actual: Recreation
45615, predicted: Business, actual: Reference
45647, predicted: Home, actual: Reference
45668, predicted: Society, actual: Reference
45680, predicted: Business, actual: Reference
45704, predicted: Shopping, actual: Reference
45758, predicted: Shopping, actual: Reference
45835, predicted: Computers, actual: Reference
45836, predicted: Business, actual: Reference
45884, predicted: Reference, actual: Society
45892, predicted: Society, actual: Reference
45896, predicted: Science, actual: Reference
45899, predicted: Society, actual: Reference
45902, predicted: Computers, actual: Reference
45926, predicted: Society, actual: Regional
45935, predicted: Sports, actual: Regional
45977, predicted: Sports, actual: Regional
45998, predicted: Shopping, actual: Regional
46007, predicted: Computers, actual: Regional
46032, predicted: Arts, actual: Science
46057, predicted: Computers, actual: Science
46071, predicted: Games, actual: Science
46073, predicted: Computers, actual: Science
46077, predicted: Computers, actual: Science
46100, predicted: Health, actual: Science
46101, predicted: Arts, actual: Science
46127, predicted: Arts, actual: Science
46171, predicted: Society, actual: Science
46172, predicted: Recreation, actual: Science
46191, predicted: Health, actual: Science
46203, predicted: Computers, actual: Science
46217, predicted: Shopping, actual: Science
46220, predicted: Computers, actual: Science
46264, predicted: Computers, actual: Science
46300, predicted: Business, actual: Science
46313, predicted: Business, actual: Science
46319, predicted: Shopping, actual: Science
46352, predicted: Reference, actual: Science
46358, predicted: Business, actual: Science
46361, predicted: Sports, actual: Science
46376, predicted: Reference, actual: Science
46407, predicted: Business, actual: Science
46419, predicted: Computers, actual: Science
46423, predicted: Adult, actual: Science
46439, predicted: Reference, actual: Science
46451, predicted: Recreation, actual: Science
46462, predicted: Society, actual: Science
46463, predicted: Sports, actual: Shopping
46506, predicted: Society, actual: Shopping
46507, predicted: Games, actual: Shopping
46549, predicted: Arts, actual: Shopping
46587, predicted: Society, actual: Shopping
46590, predicted: Society, actual: Shopping
46725, predicted: Home, actual: Shopping
46754, predicted: Computers, actual: Shopping
46765, predicted: Health, actual: Shopping
46778, predicted: Kids, actual: Shopping
46790, predicted: Reference, actual: Shopping
46815, predicted: Society, actual: Shopping
46820, predicted: Computers, actual: Shopping
46839, predicted: Arts, actual: Shopping
46847, predicted: Adult, actual: Shopping
46911, predicted: Arts, actual: Society
46924, predicted: Reference, actual: Society
46964, predicted: Computers, actual: Arts
46979, predicted: Society, actual: Computers
46988, predicted: Shopping, actual: Games
47035, predicted: Arts, actual: Home
47042, predicted: Kids, actual: Society
