ref id,Predicted,Actual
44778,['Society', 'Business', 'Health', 'Arts'],['Society']
14691,['Business', 'Society', 'Arts', 'Shopping'],['Society']
50061,['Health', 'Shopping', 'Business', 'Society'],['Arts']
17054,['Health', 'Business', 'Society', 'Shopping'],['Health']
47965,['Health', 'Shopping', 'Business', 'Society'],['Health']
45483,['Computers', 'Business', 'Science', 'Reference'],['Science']
30607,['Computers', 'Recreation', 'Games', 'Business'],['Science']
51047,['Recreation', 'Computers', 'Health', 'Business'],['Health']
4776,['Science', 'Computers', 'Business', 'Recreation'],['Science']
41717,['Business', 'Recreation', 'Arts', 'Computers'],['Recreation']
42571,['Arts', 'Society', 'Computers', 'Sports'],['Society']
10003,['Business', 'Science', 'Computers', 'Recreation'],['Business']
46321,['Shopping', 'Computers', 'Sports', 'Recreation'],['Business']
39601,['Arts', 'Society', 'Business', 'Recreation'],['Arts']
15087,['Society', 'Shopping', 'Business', 'Science'],['Society']
58003,['Health', 'Sports', 'Business', 'Arts'],['Health']
3028,['Health', 'Business', 'Recreation', 'Arts'],['Health']
15473,['Business', 'Arts', 'Computers', 'Recreation'],['Business']
39267,['Business', 'Computers', 'Recreation', 'Science'],['Business']
11342,['Computers', 'Business', 'Society', 'Arts'],['Arts']
6028,['Shopping', 'Business', 'Recreation', 'Health'],['Health']
50764,['Business', 'Recreation', 'Health', 'Computers'],['Health']
33482,['Business', 'Recreation', 'Health', 'Shopping'],['Business']
8263,['Health', 'Business', 'Science', 'Computers'],['Health']
17479,['Arts', 'Sports', 'Society', 'Business'],['Arts']
15779,['Science', 'Computers', 'Recreation', 'Business'],['Science']
43583,['Business', 'Science', 'Computers', 'Society'],['Reference']
24908,['Society', 'Reference', 'Recreation', 'Games'],['Science', 'Society']
17598,['Arts', 'Recreation', 'Computers', 'Games'],['Reference']
4937,['Society', 'Arts', 'Recreation', 'Science'],['Society']
15769,['Society', 'Arts', 'Business', 'Recreation'],['Society']
8355,['Health', 'Science', 'Recreation', 'Reference'],['Health']
31737,['Reference', 'Health', 'Science', 'Computers'],['Reference']
37473,['Arts', 'Shopping', 'Society', 'Business'],['Society']
40306,['Business', 'Health', 'Recreation', 'Shopping'],['Business']
58670,['Reference', 'Health', 'Science', 'Arts'],['Reference']
32524,['Business', 'Computers', 'Science', 'Recreation'],['Business']
34860,['Arts', 'Shopping', 'Society', 'Recreation'],['Society']
51186,['Society', 'Health', 'Business', 'Science'],['Health']
1296,['Society', 'Arts', 'Business', 'Recreation'],['Health']
11207,['Society', 'Adult', 'Recreation', 'Computers'],['Society']
12221,['Business', 'Arts', 'Recreation', 'Computers'],['Reference']
54760,['Computers', 'Science', 'Business', 'Recreation'],['Science']
25223,['Health', 'Computers', 'Reference', 'Sports'],['Arts']
27895,['Arts', 'Society', 'Science', 'Computers'],['Arts']
44108,['Science', 'Business', 'Computers', 'Recreation'],['Science']
34431,['Health', 'Computers', 'Business', 'Science'],['Health']
44746,['Business', 'Recreation', 'Science', 'Computers'],['Science']
43467,['Health', 'Science', 'Arts', 'Business'],['Health']
28809,['Health', 'Science', 'Business', 'Society'],['Health']
42620,['Business', 'Reference', 'Recreation', 'Science'],['Business']
53504,['Reference', 'Computers', 'Arts', 'Business'],['Reference']
22481,['Recreation', 'Computers', 'Arts', 'Science'],['Business']
48557,['Health', 'Science', 'Business', 'Arts'],['Health']
6687,['Recreation', 'Arts', 'Games', 'Business'],['Science']
7711,['Society', 'Shopping', 'Arts', 'Business'],['Society']
24923,['Society', 'Business', 'Shopping', 'Science'],['Arts']
57059,['Reference', 'Arts', 'Health', 'Science'],['Reference']
24379,['Business', 'Computers', 'Recreation', 'Science'],['Business']
27927,['Society', 'Business', 'Shopping', 'Arts'],['Arts']
45262,['Business', 'Computers', 'Recreation', 'Science'],['Business']
4087,['Arts', 'Recreation', 'Computers', 'Business'],['Reference']
17273,['Society', 'Shopping', 'Business', 'Arts'],['Arts']
37423,['Arts', 'Society', 'Reference', 'Computers'],['Arts']
22564,['Sports', 'Business', 'Health', 'Society'],['Health']
37826,['Health', 'Business', 'Sports', 'Shopping'],['Health']
39919,['Business', 'Science', 'Arts', 'Recreation'],['Business']
59032,['Reference', 'Science', 'Arts', 'Computers'],['Science', 'Reference']
33390,['Health', 'Society', 'Computers', 'Recreation'],['Arts', 'Computers']
31018,['Society', 'Business', 'Shopping', 'Arts'],['Arts']
11440,['Society', 'Business', 'Shopping', 'Adult'],['Society']
42781,['Business', 'Shopping', 'Recreation', 'Society'],['Shopping']
38455,['Sports', 'Arts', 'Recreation', 'Business'],['Business']
16941,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
2703,['Arts', 'Sports', 'Shopping', 'Business'],['Arts']
13847,['Health', 'Business', 'Society', 'Reference'],['Health']
10444,['Business', 'Arts', 'Society', 'Recreation'],['Business']
46079,['Society', 'Shopping', 'Arts', 'Business'],['Society']
31396,['Society', 'Computers', 'Shopping', 'Sports'],['Health']
51126,['Reference', 'Health', 'Society', 'Business'],['Reference']
2237,['Business', 'Shopping', 'Recreation', 'Computers'],['Shopping']
3300,['Health', 'Business', 'Shopping', 'Reference'],['Health']
55351,['Arts', 'Recreation', 'Business', 'Computers'],['Business']
12562,['Health', 'Business', 'Arts', 'Science'],['Health']
15555,['Shopping', 'Business', 'Computers', 'Society'],['Shopping']
3066,['Health', 'Business', 'Science', 'Computers'],['Health']
8385,['Society', 'Shopping', 'Business', 'Arts'],['Society']
11641,['Health', 'Business', 'Sports', 'Shopping'],['Health']
10325,['Arts', 'Reference', 'Society', 'Computers'],['Arts']
887,['Business', 'Computers', 'Reference', 'Shopping'],['Shopping']
36137,['Shopping', 'Recreation', 'Games', 'Business'],['Shopping']
39220,['Health', 'Computers', 'Business', 'Science'],['Health']
23718,['Health', 'Recreation', 'Business', 'Science'],['Health']
14208,['Business', 'Shopping', 'Society', 'Recreation'],['Shopping']
10012,['Business', 'Recreation', 'Shopping', 'Computers'],['Shopping']
4618,['Computers', 'Business', 'Science', 'Shopping'],['Science']
33688,['Health', 'Recreation', 'Arts', 'Business'],['Health']
49875,['Shopping', 'Arts', 'Computers', 'Business'],['Arts']
12339,['Business', 'Society', 'Recreation', 'Health'],['Science', 'Computers', 'Society']
4209,['Science', 'Business', 'Computers', 'Arts'],['Science']
12947,['Business', 'Recreation', 'Arts', 'Shopping'],['Shopping']
25797,['Business', 'Shopping', 'Arts', 'Recreation'],['Shopping']
34537,['Health', 'Recreation', 'Arts', 'Computers'],['Health']
36704,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
41822,['Shopping', 'Arts', 'Business', 'Recreation'],['Arts']
27051,['Arts', 'Recreation', 'Shopping', 'Business'],['Shopping']
54600,['Shopping', 'Recreation', 'Arts', 'Business'],['Shopping']
53813,['Health', 'Business', 'Society', 'Sports'],['Health']
23964,['Business', 'Computers', 'Recreation', 'Health'],['Business']
34855,['Shopping', 'Arts', 'Business', 'Recreation'],['Shopping']
21991,['Computers', 'Reference', 'Recreation', 'Business'],['Science']
57444,['Business', 'Computers', 'Recreation', 'Arts'],['Business']
14082,['Society', 'Health', 'Business', 'Science'],['Society']
45020,['Health', 'Business', 'Society', 'Shopping'],['Health']
30146,['Health', 'Business', 'Shopping', 'Society'],['Health']
55401,['Recreation', 'Society', 'Science', 'Business'],['Science', 'Society']
46689,['Health', 'Business', 'Shopping', 'Arts'],['Health']
37145,['Business', 'Recreation', 'Arts', 'Computers'],['Business']
58913,['Health', 'Business', 'Recreation', 'Arts'],['Health']
40384,['Recreation', 'Sports', 'Games', 'Arts'],['Society']
51963,['Reference', 'Recreation', 'Business', 'Shopping'],['Shopping']
13191,['Health', 'Society', 'Business', 'Shopping'],['Health']
29445,['Business', 'Recreation', 'Computers', 'Science'],['Business']
39342,['Health', 'Recreation', 'Business', 'Computers'],['Health']
30320,['Business', 'Health', 'Science', 'Computers'],['Science']
14948,['Business', 'Computers', 'Science', 'Society'],['Business']
8533,['Shopping', 'Business', 'Society', 'Arts'],['Arts', 'Business']
17413,['Health', 'Society', 'Business', 'Science'],['Health']
7320,['Computers', 'Business', 'Recreation', 'Arts'],['Science']
44440,['Health', 'Business', 'Recreation', 'Science'],['Health']
26364,['Business', 'Computers', 'Shopping', 'Science'],['Business']
45741,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
27611,['Arts', 'Shopping', 'Business', 'Society'],['Society']
11365,['Shopping', 'Society', 'Arts', 'Sports'],['Society']
17403,['Business', 'Arts', 'Recreation', 'Computers'],['Business']
6112,['Business', 'Science', 'Society', 'Computers'],['Science']
46858,['Business', 'Computers', 'Shopping', 'Society'],['Health']
42431,['Shopping', 'Business', 'Arts', 'Society'],['Arts']
2959,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
44032,['Health', 'Society', 'Business', 'Science'],['Health']
31639,['Arts', 'Society', 'Shopping', 'Business'],['Arts']
33059,['Computers', 'Business', 'Arts', 'Health'],['Business']
57642,['Health', 'Arts', 'Recreation', 'Games'],['Health']
6549,['Shopping', 'Business', 'Arts', 'Society'],['Arts']
51819,['Business', 'Shopping', 'Recreation', 'Arts'],['Shopping']
34908,['Business', 'Reference', 'Computers', 'Arts'],['Business']
2452,['Health', 'Business', 'Recreation', 'Arts'],['Health', 'Business']
45541,['Health', 'Business', 'Society', 'Arts'],['Health']
38449,['Sports', 'Shopping', 'Arts', 'Society'],['Arts']
12363,['Society', 'Business', 'Health', 'Computers'],['Health']
2497,['Shopping', 'Business', 'Society', 'Adult'],['Shopping']
12663,['Business', 'Shopping', 'Adult', 'Society'],['Shopping']
38585,['Recreation', 'Computers', 'Arts', 'Shopping'],['Health']
52900,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
52067,['Shopping', 'Business', 'Recreation', 'Arts'],['Arts']
30422,['Recreation', 'Arts', 'Business', 'Shopping'],['Shopping']
20343,['Shopping', 'Business', 'Recreation', 'Games'],['Shopping']
57045,['Arts', 'Shopping', 'Reference', 'Recreation'],['Shopping']
3275,['Health', 'Society', 'Shopping', 'Business'],['Health']
8706,['Shopping', 'Business', 'Arts', 'Recreation'],['Shopping']
55437,['Health', 'Society', 'Business', 'Sports'],['Health']
45272,['Business', 'Computers', 'Society', 'Health'],['Business']
39776,['Health', 'Recreation', 'Arts', 'Business'],['Health']
28279,['Society', 'Arts', 'Shopping', 'Health'],['Health']
9448,['Business', 'Recreation', 'Computers', 'Arts'],['Recreation']
37429,['Health', 'Society', 'Business', 'Science'],['Health']
37611,['Shopping', 'Recreation', 'Business', 'Society'],['Shopping']
49440,['Business', 'Computers', 'Arts', 'Shopping'],['Business']
52665,['Recreation', 'Computers', 'Shopping', 'Arts'],['Science']
52267,['Shopping', 'Business', 'Games', 'Recreation'],['Shopping']
41599,['Society', 'Computers', 'Recreation', 'Business'],['Society']
42778,['Business', 'Recreation', 'Arts', 'Society'],['Arts']
50217,['Arts', 'Society', 'Business', 'Shopping'],['Arts']
7458,['Recreation', 'Business', 'Arts', 'Shopping'],['Shopping']
49196,['Society', 'Computers', 'Business', 'Shopping'],['Society']
36767,['Arts', 'Science', 'Reference', 'Recreation'],['Science', 'Reference']
9837,['Arts', 'Science', 'Recreation', 'Health'],['Science']
37760,['Business', 'Recreation', 'Health', 'Computers'],['Shopping']
50545,['Health', 'Science', 'Business', 'Computers'],['Health']
27344,['Shopping', 'Sports', 'Business', 'Arts'],['Health']
10525,['Business', 'Arts', 'Recreation', 'Shopping'],['Arts']
42643,['Arts', 'Recreation', 'Reference', 'Science'],['Shopping']
57016,['Shopping', 'Computers', 'Business', 'Recreation'],['Arts']
51152,['Shopping', 'Society', 'Computers', 'Recreation'],['Health']
16157,['Business', 'Shopping', 'Arts', 'Recreation'],['Shopping']
37019,['Business', 'Health', 'Sports', 'Society'],['Society']
52401,['Science', 'Business', 'Recreation', 'Arts'],['Society']
23991,['Shopping', 'Business', 'Computers', 'Health'],['Health']
39464,['Arts', 'Society', 'Business', 'Shopping'],['Arts']
41525,['Health', 'Business', 'Shopping', 'Society'],['Health']
50091,['Shopping', 'Computers', 'Business', 'Society'],['Health']
25971,['Health', 'Arts', 'Society', 'Business'],['Health']
45711,['Arts', 'Reference', 'Recreation', 'Science'],['Reference']
23843,['Shopping', 'Business', 'Science', 'Computers'],['Shopping']
35467,['Shopping', 'Arts', 'Business', 'Recreation'],['Arts']
17529,['Society', 'Shopping', 'Business', 'Arts'],['Society']
41757,['Society', 'Shopping', 'Business', 'Computers'],['Society']
7420,['Shopping', 'Business', 'Arts', 'Society'],['Shopping']
31975,['Shopping', 'Business', 'Computers', 'Recreation'],['Shopping']
54672,['Shopping', 'Business', 'Arts', 'Computers'],['Society']
29047,['Arts', 'Recreation', 'Business', 'Shopping'],['Shopping']
51548,['Society', 'Health', 'Business', 'Science'],['Health']
51253,['Society', 'Health', 'Business', 'Science'],['Society']
2928,['Arts', 'Business', 'Society', 'Health'],['Business']
10315,['Sports', 'Recreation', 'Games', 'Business'],['Arts']
9922,['Society', 'Shopping', 'Computers', 'Business'],['Society']
7287,['Arts', 'Business', 'Health', 'Recreation'],['Business']
8608,['Recreation', 'Business', 'Arts', 'Science'],['Shopping']
39666,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
6741,['Sports', 'Society', 'Health', 'Shopping'],['Society']
39635,['Games', 'Arts', 'Computers', 'Shopping'],['Arts']
52412,['Business', 'Recreation', 'Computers', 'Science'],['Society']
19613,['Arts', 'Business', 'Recreation', 'Adult'],['Business']
27320,['Business', 'Recreation', 'Computers', 'Games'],['Arts']
7535,['Health', 'Reference', 'Arts', 'Sports'],['Health']
48169,['Computers', 'Business', 'Recreation', 'Science'],['Society']
50212,['Games', 'Arts', 'Business', 'Computers'],['Games', 'Business']
41202,['Business', 'Arts', 'Recreation', 'Shopping'],['Shopping']
8957,['Health', 'Society', 'Business', 'Science'],['Health']
28334,['Society', 'Arts', 'Computers', 'Business'],['Arts']
38330,['Shopping', 'Arts', 'Society', 'Business'],['Society']
59126,['Society', 'Business', 'Arts', 'Computers'],['Society']
36980,['Health', 'Society', 'Business', 'Arts'],['Society']
13525,['Shopping', 'Business', 'Recreation', 'Health'],['Shopping']
50334,['Recreation', 'Arts', 'Health', 'Games'],['Society']
25107,['Arts', 'Recreation', 'Business', 'Computers'],['Sports']
10317,['Arts', 'Recreation', 'Games', 'Computers'],['Recreation']
55244,['Society', 'Shopping', 'Business', 'Arts'],['Society']
47940,['Business', 'Recreation', 'Arts', 'Society'],['Business']
35776,['Arts', 'Shopping', 'Society', 'Business'],['Arts']
1177,['Business', 'Science', 'Reference', 'Health'],['Business']
51785,['Society', 'Business', 'Science', 'Computers'],['Society']
22112,['Arts', 'Shopping', 'Society', 'Business'],['Arts']
34348,['Business', 'Computers', 'Reference', 'Society'],['Business']
13296,['Health', 'Business', 'Society', 'Computers'],['Health']
22617,['Recreation', 'Arts', 'Business', 'Science'],['Recreation']
55264,['Health', 'Shopping', 'Society', 'Arts'],['Health']
45249,['Business', 'Society', 'Shopping', 'Recreation'],['Business']
30581,['Health', 'Society', 'Business', 'Shopping'],['Society']
13377,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
49707,['Business', 'Recreation', 'Arts', 'Computers'],['Business']
26394,['Shopping', 'Business', 'Society', 'Health'],['Shopping']
44340,['Recreation', 'Computers', 'Arts', 'Society'],['Society']
46455,['Shopping', 'Business', 'Society', 'Computers'],['Society']
28734,['Business', 'Computers', 'Health', 'Society'],['Business']
10409,['Health', 'Society', 'Business', 'Science'],['Health']
45327,['Arts', 'Shopping', 'Reference', 'Society'],['Arts']
54195,['Shopping', 'Business', 'Computers', 'Arts'],['Shopping']
15081,['Recreation', 'Business', 'Arts', 'Shopping'],['Shopping']
51727,['Business', 'Health', 'Science', 'Computers'],['Business']
16889,['Arts', 'Society', 'Health', 'Recreation'],['Health']
29108,['Sports', 'Arts', 'Business', 'Recreation'],['Sports']
22026,['Society', 'Business', 'Arts', 'Shopping'],['Arts']
32145,['Society', 'Health', 'Business', 'Recreation'],['Society']
