52866, predicted: Computers, actual: Games
47474, predicted: Science, actual: Computers
47490, predicted: Sports, actual: Computers
47502, predicted: Kids, actual: Computers
47517, predicted: Reference, actual: Computers
47521, predicted: Arts, actual: Computers
47529, predicted: Business, actual: Computers
47530, predicted: Sports, actual: Computers
47559, predicted: Computers, actual: Science
47592, predicted: Business, actual: Computers
47618, predicted: Arts, actual: Computers
47636, predicted: Science, actual: Computers
47686, predicted: Business, actual: Computers
47725, predicted: Business, actual: Computers
47743, predicted: Business, actual: Computers
47747, predicted: Games, actual: Computers
47762, predicted: Business, actual: Computers
47773, predicted: Business, actual: Computers
47780, predicted: Reference, actual: Computers
47784, predicted: Shopping, actual: Computers
47818, predicted: Sports, actual: Computers
47825, predicted: Shopping, actual: Computers
47861, predicted: Arts, actual: Computers
47885, predicted: Sports, actual: Games
47890, predicted: Shopping, actual: Games
47891, predicted: Society, actual: Games
47893, predicted: Shopping, actual: Games
47906, predicted: Sports, actual: Games
47916, predicted: Society, actual: Games
47963, predicted: Sports, actual: Games
47965, predicted: Adult, actual: Games
47984, predicted: Sports, actual: Games
48029, predicted: Sports, actual: Games
48037, predicted: Kids, actual: Games
48050, predicted: Kids, actual: Games
48057, predicted: Computers, actual: Games
48081, predicted: Home, actual: Games
48108, predicted: Recreation, actual: Games
48111, predicted: Kids, actual: Games
48128, predicted: Computers, actual: Games
48194, predicted: Arts, actual: Games
48199, predicted: Sports, actual: Games
48248, predicted: Society, actual: Games
47238, predicted: Health, actual: Games
47293, predicted: Computers, actual: Games
47311, predicted: Business, actual: Games
47459, predicted: Sports, actual: Games
49552, predicted: Sports, actual: Games
49568, predicted: Society, actual: Games
49587, predicted: Shopping, actual: Games
49619, predicted: Society, actual: Games
49667, predicted: Society, actual: Games
49701, predicted: Computers, actual: Games
49714, predicted: Kids, actual: Games
49740, predicted: Arts, actual: Games
52669, predicted: Computers, actual: Games
52683, predicted: Society, actual: Games
52720, predicted: Arts, actual: Games
52729, predicted: Computers, actual: Games
52733, predicted: Society, actual: Games
52780, predicted: Sports, actual: Games
52846, predicted: Kids, actual: Games
52858, predicted: Health, actual: Games
58235, predicted: Kids, actual: Games
45211, predicted: Shopping, actual: Games
45409, predicted: Society, actual: Health
45541, predicted: Society, actual: Health
45627, predicted: Shopping, actual: Health
45949, predicted: Business, actual: Health
45951, predicted: Society, actual: Health
46425, predicted: Shopping, actual: Health
46567, predicted: Business, actual: Health
46930, predicted: Arts, actual: Health
48141, predicted: Sports, actual: Health
48187, predicted: Business, actual: Health
48208, predicted: Sports, actual: Health
48223, predicted: Society, actual: Health
48234, predicted: Business, actual: Health
48252, predicted: Business, actual: Health
48282, predicted: Kids, actual: Health
48366, predicted: Society, actual: Health
48368, predicted: Kids, actual: Health
48432, predicted: Science, actual: Health
48440, predicted: Sports, actual: Health
48506, predicted: Sports, actual: Health
48507, predicted: Arts, actual: Health
48532, predicted: Kids, actual: Health
48566, predicted: Sports, actual: Health
48585, predicted: Business, actual: Health
48724, predicted: Computers, actual: Health
48753, predicted: Health, actual: Science
48792, predicted: Health, actual: Science
48871, predicted: Arts, actual: Health
48877, predicted: Arts, actual: Health
48915, predicted: Arts, actual: Health
48960, predicted: Society, actual: Health
49006, predicted: News, actual: Health
49024, predicted: Business, actual: Health
49037, predicted: Sports, actual: Health
49043, predicted: Society, actual: Health
49075, predicted: Business, actual: Health
49091, predicted: Business, actual: Health
49213, predicted: Business, actual: Health
49229, predicted: Computers, actual: Health
49253, predicted: Shopping, actual: Health
49260, predicted: Shopping, actual: Health
49271, predicted: Society, actual: Health
49346, predicted: Sports, actual: Health
49358, predicted: Business, actual: Health
49362, predicted: Business, actual: Health
49368, predicted: Society, actual: Health
49408, predicted: Computers, actual: Health
49545, predicted: Business, actual: Health
51555, predicted: Society, actual: Health
51647, predicted: News, actual: Health
51665, predicted: Kids, actual: Health
51691, predicted: Computers, actual: Health
51694, predicted: Business, actual: Health
51699, predicted: Sports, actual: Health
51795, predicted: Shopping, actual: Health
51923, predicted: Home, actual: Health
52060, predicted: Arts, actual: Health
52125, predicted: Society, actual: Health
52334, predicted: Business, actual: Health
52374, predicted: Health, actual: Home
52405, predicted: Games, actual: Health
52414, predicted: Sports, actual: Health
52449, predicted: Shopping, actual: Health
52564, predicted: Business, actual: Health
37132, predicted: News, actual: Health
37919, predicted: Shopping, actual: Health
37932, predicted: Computers, actual: Health
38254, predicted: Business, actual: Health
38304, predicted: Sports, actual: Health
38330, predicted: Business, actual: Health
38405, predicted: Society, actual: Health
38436, predicted: Society, actual: Health
38466, predicted: Arts, actual: Health
38496, predicted: Society, actual: Health
38674, predicted: Games, actual: Health
38803, predicted: Society, actual: Health
39656, predicted: Society, actual: Health
39729, predicted: Regional, actual: Health
39869, predicted: Recreation, actual: Health
40426, predicted: Society, actual: Health
40429, predicted: Shopping, actual: Home
40472, predicted: Computers, actual: Home
40625, predicted: Arts, actual: Home
40724, predicted: Arts, actual: Home
40732, predicted: Shopping, actual: Home
40765, predicted: Recreation, actual: Home
40784, predicted: Shopping, actual: Home
40792, predicted: Home, actual: Recreation
41219, predicted: Games, actual: Home
41486, predicted: Society, actual: Home
41642, predicted: Arts, actual: Home
41643, predicted: Society, actual: Home
42022, predicted: Arts, actual: Home
42036, predicted: Shopping, actual: Home
42195, predicted: Computers, actual: Home
42553, predicted: Shopping, actual: Home
42583, predicted: Home, actual: Science
42657, predicted: Business, actual: Home
42707, predicted: Arts, actual: Home
42760, predicted: Health, actual: Home
42811, predicted: Society, actual: Home
42869, predicted: Society, actual: Home
42914, predicted: Sports, actual: Home
42998, predicted: Adult, actual: Home
43122, predicted: Recreation, actual: Home
43142, predicted: Sports, actual: Home
43354, predicted: Society, actual: Home
43400, predicted: Shopping, actual: Home
43412, predicted: Shopping, actual: Home
43533, predicted: Business, actual: Home
43729, predicted: Shopping, actual: Home
43780, predicted: Computers, actual: Home
43901, predicted: Computers, actual: Home
43909, predicted: Health, actual: Home
43935, predicted: Society, actual: Home
44033, predicted: Health, actual: Home
44085, predicted: Society, actual: Home
44105, predicted: Society, actual: Home
44106, predicted: Kids, actual: Home
44131, predicted: Society, actual: Home
44136, predicted: Reference, actual: Home
44138, predicted: Recreation, actual: Home
44144, predicted: Arts, actual: Home
44145, predicted: Science, actual: Home
44146, predicted: Arts, actual: Home
44161, predicted: Sports, actual: Home
44171, predicted: Society, actual: Home
44173, predicted: Adult, actual: Home
44175, predicted: Society, actual: Home
44184, predicted: Regional, actual: Home
44190, predicted: Computers, actual: Kids
44203, predicted: News, actual: Kids
44209, predicted: Society, actual: Kids
44244, predicted: Shopping, actual: Kids
44250, predicted: Sports, actual: Kids
44273, predicted: Society, actual: Kids
44290, predicted: Business, actual: Kids
44297, predicted: Business, actual: Kids
44302, predicted: Recreation, actual: Kids
44315, predicted: Computers, actual: Kids
44318, predicted: Shopping, actual: Kids
44327, predicted: Health, actual: Kids
44331, predicted: Arts, actual: Kids
44339, predicted: Sports, actual: Kids
44376, predicted: Society, actual: Kids
44378, predicted: Arts, actual: Kids
44399, predicted: Society, actual: Kids
44401, predicted: Business, actual: Kids
44407, predicted: Society, actual: Kids
44441, predicted: Kids, actual: Society
44454, predicted: Kids, actual: Recreation
44455, predicted: Kids, actual: Science
44457, predicted: Kids, actual: Society
44463, predicted: Society, actual: News
44487, predicted: Society, actual: News
44499, predicted: Arts, actual: News
44506, predicted: Arts, actual: News
44539, predicted: Kids, actual: News
44556, predicted: Kids, actual: News
44558, predicted: Sports, actual: News
44561, predicted: Health, actual: News
44583, predicted: Computers, actual: News
44591, predicted: Computers, actual: News
44598, predicted: Computers, actual: News
44632, predicted: Society, actual: News
44639, predicted: Recreation, actual: News
44681, predicted: News, actual: Science
44725, predicted: Recreation, actual: News
44784, predicted: Shopping, actual: News
44785, predicted: Home, actual: News
44807, predicted: Sports, actual: News
44835, predicted: Arts, actual: News
44838, predicted: Arts, actual: Recreation
44875, predicted: Shopping, actual: Recreation
44934, predicted: Sports, actual: Recreation
45081, predicted: Shopping, actual: Recreation
45148, predicted: Home, actual: Recreation
45181, predicted: Shopping, actual: Recreation
45219, predicted: Business, actual: Recreation
45222, predicted: Society, actual: Recreation
45237, predicted: Arts, actual: Recreation
45250, predicted: Society, actual: Recreation
45351, predicted: Society, actual: Recreation
45362, predicted: Sports, actual: Recreation
45389, predicted: Sports, actual: Recreation
45403, predicted: Sports, actual: Recreation
45413, predicted: Kids, actual: Recreation
45497, predicted: Society, actual: Recreation
45528, predicted: Games, actual: Recreation
45548, predicted: Games, actual: Recreation
45595, predicted: Arts, actual: Recreation
45605, predicted: Shopping, actual: Recreation
45615, predicted: Society, actual: Reference
45668, predicted: Arts, actual: Reference
45704, predicted: Shopping, actual: Reference
45758, predicted: Home, actual: Reference
45830, predicted: Computers, actual: Reference
45835, predicted: Society, actual: Reference
45836, predicted: Business, actual: Reference
45884, predicted: Reference, actual: Society
45892, predicted: Society, actual: Reference
45896, predicted: Science, actual: Reference
45902, predicted: Computers, actual: Reference
45926, predicted: Home, actual: Regional
45935, predicted: Shopping, actual: Regional
45977, predicted: Games, actual: Regional
45998, predicted: Shopping, actual: Regional
46007, predicted: Society, actual: Regional
46032, predicted: Home, actual: Science
46057, predicted: Business, actual: Science
46071, predicted: Business, actual: Science
46073, predicted: Computers, actual: Science
46077, predicted: Business, actual: Science
46100, predicted: Arts, actual: Science
46101, predicted: Society, actual: Science
46127, predicted: Society, actual: Science
46171, predicted: Society, actual: Science
46172, predicted: Computers, actual: Science
46191, predicted: Society, actual: Science
46203, predicted: Arts, actual: Science
46217, predicted: Business, actual: Science
46220, predicted: Society, actual: Science
46264, predicted: Business, actual: Science
46283, predicted: Society, actual: Science
46300, predicted: Business, actual: Science
46313, predicted: Sports, actual: Science
46319, predicted: Business, actual: Science
46352, predicted: Society, actual: Science
46358, predicted: Health, actual: Science
46361, predicted: News, actual: Science
46376, predicted: Reference, actual: Science
46407, predicted: Business, actual: Science
46419, predicted: Computers, actual: Science
46423, predicted: Computers, actual: Science
46439, predicted: Shopping, actual: Science
46451, predicted: Society, actual: Science
46462, predicted: Shopping, actual: Science
46463, predicted: Sports, actual: Shopping
46506, predicted: Society, actual: Shopping
46507, predicted: Science, actual: Shopping
46549, predicted: Recreation, actual: Shopping
46587, predicted: Arts, actual: Shopping
46590, predicted: Science, actual: Shopping
46691, predicted: Business, actual: Shopping
46725, predicted: News, actual: Shopping
46765, predicted: Home, actual: Shopping
46778, predicted: Business, actual: Shopping
46790, predicted: Arts, actual: Shopping
46815, predicted: Society, actual: Shopping
46820, predicted: Arts, actual: Shopping
46839, predicted: Kids, actual: Shopping
46847, predicted: Business, actual: Shopping
46877, predicted: Business, actual: Shopping
46898, predicted: Business, actual: Society
46911, predicted: Arts, actual: Society
46924, predicted: Shopping, actual: Society
46962, predicted: News, actual: Sports
46964, predicted: Recreation, actual: Arts
46979, predicted: Kids, actual: Computers
46988, predicted: Sports, actual: Games
47035, predicted: Reference, actual: Home
47042, predicted: Kids, actual: Society
