ref id,Predicted,Actual
0,['Business', 'Sports', 'Society', 'Shopping'],['Adult']
35956,['Computers', 'Society', 'Arts', 'Science'],['Society']
1942,['Adult', 'Science', 'Recreation', 'Computers'],['Adult']
1943,['Business', 'Arts', 'Adult', 'Sports'],['Adult']
1946,['Adult', 'Recreation', 'Arts', 'Sports'],['Adult']
1952,['Shopping', 'Business', 'Sports', 'Reference'],['Adult']
1956,['Adult', 'Reference', 'Science', 'Health'],['Adult']
35976,['Sports', 'Recreation', 'Games', 'Health'],['Society']
1963,['Society', 'Recreation', 'Arts', 'Shopping'],['Adult']
35987,['Society', 'Health', 'Sports', 'Science'],['Society']
35991,['Recreation', 'Sports', 'Computers', 'Business'],['Society']
35994,['Computers', 'Business', 'Society', 'Recreation'],['Society']
1982,['Adult', 'Arts', 'Recreation', 'Science'],['Adult']
35999,['Society', 'Reference', 'Recreation', 'Business'],['Society']
36002,['Health', 'Arts', 'Sports', 'Society'],['Society']
1988,['Adult', 'Recreation', 'Society', 'Business'],['Adult']
1995,['Adult', 'Science', 'Reference', 'Sports'],['Adult']
2000,['Adult', 'Society', 'Business', 'Recreation'],['Adult']
2009,['Adult', 'Recreation', 'Arts', 'Sports'],['Adult']
2011,['Arts', 'Adult', 'Business', 'Sports'],['Adult']
2015,['Adult', 'Home', 'Games', 'Reference'],['Adult']
2020,['Adult', 'Recreation', 'Sports', 'Society'],['Adult']
36040,['Shopping', 'Sports', 'Society', 'Science'],['Society']
36044,['Arts', 'Recreation', 'Business', 'Sports'],['Society']
2034,['Adult', 'Society', 'Shopping', 'Recreation'],['Adult']
2042,['Computers', 'Society', 'Science', 'Recreation'],['Recreation']
36060,['News', 'Arts', 'Society', 'Recreation'],['Society']
2051,['Society', 'Sports', 'News', 'Games'],['Shopping']
36067,['Recreation', 'Games', 'Adult', 'Sports'],['Society']
36068,['Shopping', 'Arts', 'Society', 'Recreation'],['Society']
2057,['Business', 'Arts', 'Science', 'Recreation'],['Adult']
36072,['Arts', 'News', 'Business', 'Sports'],['Society']
2075,['Sports', 'Society', 'Shopping', 'Science'],['Recreation']
36092,['Society', 'Shopping', 'Business', 'Arts'],['Society']
36104,['Society', 'Sports', 'Recreation', 'Science'],['Society']
2095,['Adult', 'Arts', 'Shopping', 'Recreation'],['Adult']
2097,['Recreation', 'Computers', 'Adult', 'Reference'],['Adult']
2099,['Adult', 'Arts', 'Recreation', 'Computers'],['Adult']
2105,['Society', 'Sports', 'Science', 'Health'],['Adult']
2106,['Computers', 'Arts', 'Sports', 'Shopping'],['Adult']
2107,['Shopping', 'Sports', 'Business', 'Health'],['Adult']
36121,['Shopping', 'Society', 'Health', 'Sports'],['Society']
2111,['Sports', 'Recreation', 'Arts', 'Shopping'],['Adult']
2117,['Computers', 'Recreation', 'Arts', 'News'],['Adult']
36134,['Sports', 'Computers', 'Society', 'Shopping'],['Society']
36140,['Games', 'Sports', 'Business', 'Arts'],['Society']
2132,['Adult', 'Society', 'Health', 'Computers'],['Adult']
2133,['Society', 'Arts', 'Science', 'Recreation'],['Adult']
36151,['Sports', 'Shopping', 'Recreation', 'Health'],['Society']
36152,['Computers', 'Games', 'Arts', 'Society'],['Society']
2141,['Arts', 'Society', 'Shopping', 'Recreation'],['Adult']
2142,['Business', 'Adult', 'Society', 'Sports'],['Adult']
36163,['Arts', 'Games', 'Adult', 'Recreation'],['Society']
36166,['Recreation', 'Science', 'Health', 'Arts'],['Society']
2160,['Shopping', 'Business', 'Recreation', 'Sports'],['Adult']
2162,['Adult', 'Recreation', 'Arts', 'Sports'],['Adult']
36184,['Shopping', 'Society', 'Arts', 'Sports'],['Society']
36197,['Arts', 'Recreation', 'Games', 'Shopping'],['Society']
36204,['Business', 'Society', 'Science', 'Shopping'],['Society']
36207,['Society', 'Recreation', 'Health', 'Sports'],['Society']
36210,['Recreation', 'Society', 'Science', 'Health'],['Society']
2200,['Adult', 'Computers', 'Science', 'Reference'],['Adult']
36218,['Arts', 'Shopping', 'Recreation', 'Computers'],['Society']
36223,['Health', 'Business', 'Sports', 'Adult'],['Society']
2217,['Adult', 'Recreation', 'Business', 'Sports'],['Adult']
2220,['Adult', 'Recreation', 'Computers', 'Society'],['Adult']
2221,['Recreation', 'Shopping', 'Games', 'Computers'],['Adult']
36239,['Arts', 'Games', 'Computers', 'Reference'],['Society']
2236,['Adult', 'Computers', 'Health', 'Arts'],['Adult']
2237,['Adult', 'Computers', 'Recreation', 'Games'],['Adult']
2242,['Adult', 'Games', 'Computers', 'Arts'],['Adult']
36260,['Science', 'Recreation', 'Society', 'Health'],['Society']
36263,['Society', 'Shopping', 'Recreation', 'Arts'],['Society']
2258,['Adult', 'Recreation', 'Games', 'Arts'],['Adult']
36280,['Shopping', 'Sports', 'Adult', 'Society'],['Society']
2267,['Sports', 'Society', 'Shopping', 'Science'],['Adult']
2268,['Arts', 'Computers', 'Society', 'Business'],['Adult']
2281,['Shopping', 'Recreation', 'News', 'Business'],['Adult']
2283,['Business', 'Sports', 'Recreation', 'Games'],['Adult']
2290,['Games', 'Recreation', 'News', 'Arts'],['Adult']
36308,['Arts', 'Sports', 'Society', 'Computers'],['Society']
2297,['Reference', 'Business', 'Adult', 'Recreation'],['Adult']
36315,['Arts', 'Sports', 'Recreation', 'Health'],['Society']
36323,['Society', 'Sports', 'Science', 'Health'],['Society']
36333,['Society', 'Arts', 'Computers', 'Business'],['Society']
2321,['Health', 'Business', 'Reference', 'Shopping'],['Adult']
2324,['Adult', 'Business', 'Shopping', 'Computers'],['Adult']
2329,['Arts', 'Recreation', 'Computers', 'Shopping'],['Adult']
36353,['Computers', 'Business', 'Society', 'Shopping'],['Society']
2342,['Shopping', 'Sports', 'Arts', 'Science'],['Adult']
36362,['Business', 'Computers', 'Society', 'Sports'],['Society']
36366,['Sports', 'Recreation', 'Adult', 'Computers'],['Society']
2355,['Computers', 'Business', 'Arts', 'Society'],['Adult']
2357,['Recreation', 'Arts', 'Games', 'Science'],['Adult']
2377,['Adult', 'Arts', 'Recreation', 'Sports'],['Adult']
36394,['Shopping', 'Sports', 'Health', 'Computers'],['Society']
2388,['Recreation', 'Arts', 'Computers', 'Sports'],['Adult']
2394,['Recreation', 'Adult', 'Society', 'Reference'],['Adult']
2397,['Computers', 'Business', 'Sports', 'Shopping'],['Adult']
36414,['Society', 'Health', 'Recreation', 'Shopping'],['Society']
2407,['Adult', 'Recreation', 'Arts', 'Reference'],['Adult', 'Society']
2416,['Business', 'Computers', 'Recreation', 'Games'],['Adult']
2417,['Business', 'Shopping', 'Recreation', 'Adult'],['Adult']
2418,['Recreation', 'Reference', 'Health', 'Arts'],['Adult']
36432,['Sports', 'Society', 'Home', 'Arts'],['Society']
36438,['Society', 'Health', 'Recreation', 'Science'],['Society']
2430,['Arts', 'Recreation', 'Games', 'Computers'],['Adult']
36446,['Society', 'Health', 'Shopping', 'Business'],['Society']
36448,['Society', 'Sports', 'Science', 'Health'],['Society']
2435,['Shopping', 'News', 'Business', 'Sports'],['Adult']
2436,['Sports', 'Society', 'Recreation', 'Health'],['Adult']
2443,['Adult', 'Sports', 'Society', 'Shopping'],['Adult']
2446,['Adult', 'Recreation', 'Games', 'Home'],['Adult']
2447,['Adult', 'Sports', 'Society', 'Shopping'],['Adult']
2448,['Business', 'Games', 'Arts', 'Adult'],['Adult']
2450,['Arts', 'Adult', 'Recreation', 'Sports'],['Adult']
2452,['Adult', 'Sports', 'Society', 'Shopping'],['Adult']
36478,['Society', 'Reference', 'Recreation', 'Games'],['Society']
2464,['Adult', 'News', 'Arts', 'Shopping'],['Adult']
2476,['Sports', 'Society', 'Shopping', 'Computers'],['Adult']
36493,['Arts', 'Business', 'Shopping', 'Science'],['Society']
2481,['Recreation', 'Health', 'Arts', 'News'],['Adult', 'Recreation']
2487,['Society', 'Sports', 'Home', 'Health'],['Adult']
36505,['Computers', 'Business', 'Sports', 'Society'],['Society']
2493,['Adult', 'Sports', 'Society', 'Shopping'],['Adult']
2495,['Adult', 'Recreation', 'Health', 'Arts'],['Adult']
2501,['Sports', 'Society', 'Shopping', 'Science'],['Adult']
36520,['Arts', 'Sports', 'Society', 'Shopping'],['Society']
2506,['Reference', 'Adult', 'Recreation', 'Games'],['Adult']
36524,['Recreation', 'Shopping', 'Sports', 'Business'],['Society']
36526,['Sports', 'Society', 'Shopping', 'Science'],['Society']
2514,['Shopping', 'Business', 'Sports', 'Health'],['Adult']
2515,['Recreation', 'Arts', 'Shopping', 'Science'],['Adult']
2516,['Shopping', 'Recreation', 'Sports', 'Computers'],['Adult']
2517,['Sports', 'Society', 'Shopping', 'Recreation'],['Adult']
2518,['Computers', 'Recreation', 'Arts', 'Business'],['Adult']
36537,['News', 'Sports', 'Society', 'Arts'],['Society']
2521,['Shopping', 'Business', 'Health', 'Arts'],['Adult']
2522,['Adult', 'Sports', 'Society', 'Shopping'],['Adult']
36540,['Society', 'Sports', 'Shopping', 'Computers'],['Society']
2524,['Adult', 'Society', 'Computers', 'Sports'],['Adult']
2525,['Shopping', 'Business', 'Sports', 'Society'],['Adult']
2526,['Computers', 'Business', 'Arts', 'Shopping'],['Adult']
2528,['Society', 'Shopping', 'Science', 'Business'],['Adult']
36546,['Sports', 'Arts', 'Shopping', 'Business'],['Society']
2532,['Adult', 'Recreation', 'Computers', 'News'],['Adult']
36562,['Arts', 'Society', 'Recreation', 'Business'],['Society']
36565,['Recreation', 'Business', 'Shopping', 'Computers'],['Society']
2548,['Shopping', 'Society', 'Recreation', 'Arts'],['Adult']
2549,['Shopping', 'Recreation', 'Adult', 'Sports'],['Adult']
36580,['Arts', 'Sports', 'Science', 'Computers'],['Society']
36582,['Shopping', 'Sports', 'Science', 'Recreation'],['Society']
2566,['Recreation', 'Games', 'Arts', 'Adult'],['Adult']
2568,['Computers', 'Recreation', 'Reference', 'Arts'],['Adult']
36590,['Society', 'Recreation', 'Shopping', 'Business'],['Society']
36597,['Society', 'Recreation', 'Health', 'Computers'],['Society']
36599,['Society', 'Reference', 'Health', 'Computers'],['Society']
2583,['Shopping', 'Business', 'Sports', 'Society'],['Adult']
2589,['Society', 'Adult', 'Shopping', 'Science'],['Adult']
2594,['Adult', 'Science', 'Home', 'Computers'],['Adult']
2606,['Shopping', 'Business', 'Adult', 'Sports'],['Adult']
36627,['Arts', 'Society', 'Sports', 'Shopping'],['Society']
36629,['Society', 'Sports', 'Shopping', 'Arts'],['Society']
2612,['Adult', 'News', 'Home', 'Games'],['Adult']
2613,['Computers', 'Shopping', 'Recreation', 'Arts'],['Adult']
36631,['Society', 'Recreation', 'Home', 'Computers'],['Society']
2624,['Recreation', 'Arts', 'Health', 'Science'],['Adult']
2631,['Adult', 'Recreation', 'Games', 'Health'],['Adult']
2638,['Adult', 'Health', 'Sports', 'Society'],['Adult']
36663,['Sports', 'Society', 'Shopping', 'Computers'],['Society']
2654,['Recreation', 'Adult', 'Science', 'Reference'],['Adult']
2663,['Recreation', 'Arts', 'Adult', 'Games'],['Adult']
36685,['Society', 'Health', 'Sports', 'Science'],['Society']
2668,['Adult', 'Science', 'Reference', 'Arts'],['Adult']
2674,['Recreation', 'Adult', 'Computers', 'Science'],['Adult']
2686,['Adult', 'Reference', 'Science', 'Recreation'],['Adult']
36705,['Society', 'Shopping', 'Recreation', 'Arts'],['Society']
2689,['Society', 'Sports', 'Recreation', 'Games'],['Adult']
36708,['Recreation', 'Health', 'Business', 'Sports'],['Society']
36715,['Society', 'Sports', 'Health', 'Arts'],['Society']
2699,['Home', 'Recreation', 'Arts', 'Health'],['Adult']
36719,['Health', 'Computers', 'Society', 'Shopping'],['Society']
36721,['Society', 'Shopping', 'Recreation', 'Computers'],['Society']
36727,['Sports', 'Society', 'Recreation', 'Computers'],['Society']
36728,['Business', 'Reference', 'News', 'Health'],['Society']
2714,['Adult', 'Recreation', 'Computers', 'Arts'],['Adult']
2721,['Recreation', 'Adult', 'Arts', 'Science'],['Adult']
2722,['Society', 'Adult', 'Arts', 'Sports'],['Adult']
2728,['Science', 'Business', 'Society', 'Arts'],['Adult']
36751,['Society', 'Shopping', 'Home', 'Arts'],['Society']
36752,['Health', 'Business', 'Society', 'Shopping'],['Society']
2735,['Recreation', 'Computers', 'Health', 'Games'],['Adult']
36755,['Recreation', 'Games', 'Shopping', 'Computers'],['Society']
36756,['Business', 'Computers', 'Games', 'Sports'],['Society']
36757,['Computers', 'Arts', 'Society', 'Business'],['Society']
36760,['Society', 'Sports', 'Business', 'Science'],['Society']
2742,['Arts', 'Society', 'Computers', 'Business'],['Adult']
36769,['Business', 'Society', 'Health', 'Computers'],['Society']
2750,['Arts', 'Sports', 'Shopping', 'Recreation'],['Arts']
2753,['Recreation', 'Games', 'Computers', 'Arts'],['Arts']
2756,['Arts', 'Business', 'Recreation', 'Sports'],['Arts', 'Computers']
36780,['Business', 'Sports', 'Recreation', 'Society'],['Society']
36791,['Health', 'Society', 'Science', 'Business'],['Society']
2775,['Computers', 'Arts', 'Sports', 'Business'],['Arts']
2779,['Society', 'Health', 'Arts', 'Sports'],['Arts']
36801,['Society', 'Health', 'Sports', 'Shopping'],['Society']
36803,['Society', 'Sports', 'Recreation', 'Science'],['Society']
2784,['Business', 'Recreation', 'Adult', 'Computers'],['Arts']
36804,['Society', 'Recreation', 'Sports', 'Health'],['Society']
2790,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
2794,['Recreation', 'Arts', 'Reference', 'Games'],['Arts']
36816,['Recreation', 'Arts', 'Sports', 'Society'],['Society']
36821,['Society', 'Science', 'Sports', 'Computers'],['Society']
36824,['Society', 'Health', 'Sports', 'Shopping'],['Society']
2805,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
2806,['Sports', 'Computers', 'Arts', 'Shopping'],['Arts']
36831,['Sports', 'Society', 'Shopping', 'Computers'],['Society']
2812,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
36835,['Arts', 'Health', 'Shopping', 'Recreation'],['Society']
36838,['Arts', 'Health', 'Sports', 'Society'],['Society']
2819,['Recreation', 'Arts', 'Health', 'Computers'],['Arts']
2827,['Arts', 'Recreation', 'Shopping', 'Games'],['Arts']
2833,['Recreation', 'Games', 'Society', 'Computers'],['Arts']
2838,['Computers', 'Recreation', 'Arts', 'Games'],['Arts']
2839,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
2842,['Arts', 'Society', 'Business', 'Sports'],['Arts']
36869,['Sports', 'Society', 'Business', 'Science'],['Society']
2851,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
2853,['Adult', 'Arts', 'Shopping', 'Games'],['Arts']
36879,['Society', 'Business', 'Computers', 'Shopping'],['Society']
36884,['Shopping', 'Business', 'Recreation', 'Arts'],['Society']
2864,['Recreation', 'Computers', 'Society', 'Games'],['Arts']
36888,['Arts', 'Sports', 'Society', 'Recreation'],['Society']
36891,['Society', 'Shopping', 'Science', 'Reference'],['Society']
2872,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
36897,['Society', 'Computers', 'Recreation', 'Health'],['Society']
2878,['Arts', 'Games', 'Computers', 'Shopping'],['Arts']
2891,['Arts', 'Business', 'Society', 'Recreation'],['Arts']
36917,['Arts', 'Sports', 'Recreation', 'Business'],['Society']
36918,['Society', 'Shopping', 'Arts', 'Science'],['Society']
2897,['Home', 'Reference', 'Recreation', 'Arts'],['Arts', 'Reference', 'Recreation', 'Home']
36923,['Sports', 'Recreation', 'Society', 'Shopping'],['Society']
2909,['Arts', 'Shopping', 'Recreation', 'Computers'],['Arts']
36933,['Recreation', 'Sports', 'Society', 'Health'],['Society']
2913,['Shopping', 'Recreation', 'Business', 'Society'],['Arts']
36949,['Society', 'Science', 'Sports', 'Computers'],['Society']
2929,['Computers', 'Science', 'Recreation', 'Business'],['Arts']
36954,['Reference', 'Arts', 'Computers', 'Business'],['Society']
2937,['Computers', 'Recreation', 'Science', 'Reference'],['Arts']
36960,['Games', 'Society', 'Reference', 'Arts'],['Society']
36961,['Society', 'Business', 'Sports', 'Health'],['Society']
36963,['Sports', 'Society', 'Shopping', 'Computers'],['Society']
36967,['Computers', 'Sports', 'Arts', 'Science'],['Society']
2946,['Arts', 'Recreation', 'News', 'Health'],['Arts', 'Home']
36969,['Business', 'Society', 'Science', 'Health'],['Society']
2959,['Arts', 'Computers', 'Business', 'Society'],['Arts']
36987,['Shopping', 'Sports', 'Science', 'Recreation'],['Society']
2966,['Sports', 'Society', 'Recreation', 'Business'],['Arts']
2972,['Recreation', 'Society', 'Health', 'Sports'],['Arts']
2973,['Arts', 'Health', 'Business', 'Society'],['Arts']
36998,['Sports', 'Shopping', 'Business', 'Arts'],['Society']
37002,['Recreation', 'Computers', 'Society', 'Health'],['Society']
2986,['Arts', 'Adult', 'Reference', 'Recreation'],['Arts']
2988,['Recreation', 'Health', 'News', 'Arts'],['Arts']
2989,['Health', 'Business', 'Sports', 'Society'],['Arts']
37011,['Reference', 'Computers', 'Society', 'Arts'],['Society']
2995,['Arts', 'Recreation', 'Reference', 'News'],['Arts']
37023,['Society', 'Sports', 'Science', 'News'],['Society']
3004,['Recreation', 'Arts', 'Games', 'Business'],['Arts']
3005,['Recreation', 'Arts', 'Home', 'Computers'],['Arts']
37040,['Society', 'Sports', 'Business', 'Shopping'],['Society']
3021,['Business', 'Arts', 'Reference', 'Games'],['Arts']
37045,['Society', 'Health', 'Computers', 'Sports'],['Society']
3032,['Arts', 'Shopping', 'Reference', 'Recreation'],['Arts']
37057,['Sports', 'Computers', 'Society', 'News'],['Society']
3043,['Arts', 'Reference', 'Recreation', 'Science'],['Arts']
3044,['Arts', 'Reference', 'Recreation', 'Adult'],['Arts']
37066,['Society', 'Recreation', 'News', 'Sports'],['Society']
3046,['Sports', 'Shopping', 'Recreation', 'Society'],['Arts']
37068,['Business', 'Society', 'Sports', 'Recreation'],['Society']
37069,['Society', 'Arts', 'Sports', 'Recreation'],['Society']
3050,['Society', 'Shopping', 'Science', 'Recreation'],['Arts']
3051,['Recreation', 'Reference', 'Computers', 'Arts'],['Arts']
