ref id,Predicted,Actual
57141,['Adult', 'Arts', 'Business', 'Sports'],['Adult']
23048,['Health', 'Shopping', 'Reference', 'Computers'],['Health']
10746,['Society', 'Shopping', 'Computers', 'Science'],['Society']
8288,['Health', 'Business', 'Science', 'Computers'],['Health']
1466,['Health', 'Business', 'Computers', 'Sports'],['Health']
22812,['Reference', 'Health', 'Business', 'Society'],['Society']
10394,['Society', 'Computers', 'Arts', 'Sports'],['Society']
58593,['Shopping', 'Society', 'Science', 'Computers'],['Arts']
35634,['Business', 'Science', 'Computers', 'Shopping'],['Business']
53327,['Health', 'Business', 'Computers', 'Arts'],['Health']
53675,['Business', 'Reference', 'Recreation', 'Arts'],['Business']
25542,['Society', 'Recreation', 'Business', 'Shopping'],['Society']
36508,['Computers', 'Arts', 'Science', 'Recreation'],['Science']
7165,['Computers', 'Sports', 'Society', 'Science'],['Society']
22687,['Sports', 'Games', 'Computers', 'Reference'],['Health']
46484,['Recreation', 'Computers', 'Reference', 'Business'],['Society', 'Science']
6718,['Recreation', 'Arts', 'Sports', 'Society'],['Society']
12745,['Shopping', 'Science', 'Computers', 'Reference'],['Business']
33898,['Arts', 'Sports', 'Business', 'Society'],['Health']
40619,['Recreation', 'Arts', 'Computers', 'Science'],['Health']
49658,['Business', 'Reference', 'Society', 'Health'],['Reference']
16663,['Reference', 'Science', 'Health', 'Business'],['Science']
20581,['Society', 'Health', 'Sports', 'Shopping'],['Society']
33683,['Recreation', 'Business', 'Science', 'Reference'],['Science']
27546,['Reference', 'Science', 'Health', 'Business'],['Reference']
5523,['Health', 'Business', 'Society', 'Shopping'],['Health']
29705,['Sports', 'Computers', 'Society', 'Shopping'],['Health']
46904,['Computers', 'Games', 'Reference', 'Business'],['Science']
42608,['Health', 'Science', 'Games', 'Computers'],['Health']
38364,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
42341,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
11024,['Business', 'Reference', 'Health', 'Science'],['Reference']
34292,['Recreation', 'Arts', 'Society', 'Adult'],['Society']
4131,['Business', 'Science', 'Games', 'Sports'],['Business']
44369,['Health', 'Computers', 'Sports', 'Society'],['Health']
36934,['Society', 'Sports', 'Shopping', 'Arts'],['Society']
14555,['Business', 'Health', 'Science', 'Reference'],['Society', 'Science']
44712,['Society', 'Science', 'Sports', 'Shopping'],['Arts']
27827,['Health', 'Arts', 'Science', 'Society'],['Health']
53281,['Shopping', 'Computers', 'Science', 'Business'],['Health']
2076,['Computers', 'Business', 'Science', 'Society'],['Science']
22930,['Shopping', 'Society', 'Sports', 'Health'],['Arts']
16113,['Computers', 'Business', 'Science', 'Games'],['Business']
48268,['Health', 'Business', 'Reference', 'Sports'],['Health']
58269,['Health', 'Sports', 'Science', 'Reference'],['Health']
50091,['Business', 'Science', 'Recreation', 'Society'],['Science']
4819,['Computers', 'Recreation', 'Society', 'Science'],['Business']
53123,['Business', 'Science', 'Recreation', 'Sports'],['Science']
50574,['Business', 'Reference', 'Recreation', 'Health'],['Science']
35806,['Arts', 'Society', 'Business', 'Computers'],['Arts']
28008,['Health', 'Arts', 'Recreation', 'Games'],['Reference']
8839,['Arts', 'Society', 'Computers', 'Shopping'],['Arts']
50200,['Health', 'Recreation', 'Sports', 'Society'],['Health']
48298,['Shopping', 'Society', 'Arts', 'Science'],['Arts']
47307,['Arts', 'Shopping', 'Business', 'Sports'],['Health']
37791,['Business', 'Science', 'Recreation', 'Health'],['Science']
31697,['Society', 'Recreation', 'Sports', 'Shopping'],['Arts']
43281,['Business', 'Recreation', 'Society', 'Computers'],['Business']
2260,['Arts', 'Computers', 'Society', 'Health'],['Arts']
21771,['Recreation', 'Business', 'Arts', 'Health'],['Shopping']
32931,['Reference', 'Business', 'Health', 'Shopping'],['Reference']
446,['Sports', 'Arts', 'Society', 'Shopping'],['Arts']
58846,['Shopping', 'Reference', 'Science', 'Recreation'],['Shopping']
11746,['Society', 'Sports', 'Science', 'Recreation'],['Health']
38811,['Business', 'Computers', 'Science', 'Recreation'],['Business']
8417,['Health', 'Science', 'Society', 'Recreation'],['Health']
24379,['Shopping', 'Recreation', 'Business', 'Games'],['Shopping']
7329,['Society', 'Computers', 'Sports', 'Science'],['Society']
34265,['Health', 'Recreation', 'Business', 'Arts'],['Health']
13020,['Business', 'Health', 'Society', 'Shopping'],['Health']
35929,['Shopping', 'Arts', 'Society', 'Recreation'],['Arts']
40712,['Reference', 'Business', 'Science', 'Health'],['Reference']
25856,['Sports', 'Society', 'Recreation', 'Shopping'],['Health']
3202,['Health', 'Sports', 'Shopping', 'Science'],['Health']
6582,['Shopping', 'Business', 'Sports', 'Health'],['Shopping']
54843,['Business', 'Shopping', 'Society', 'Games'],['Shopping']
38311,['Arts', 'Sports', 'Shopping', 'Recreation'],['Arts']
6331,['Shopping', 'Sports', 'Recreation', 'Adult'],['Shopping']
31127,['Shopping', 'Arts', 'Business', 'Sports'],['Arts']
13548,['Health', 'Science', 'Recreation', 'Computers'],['Health']
33628,['Business', 'Recreation', 'Shopping', 'Science'],['Shopping']
25514,['Health', 'Shopping', 'Business', 'Arts'],['Health']
54746,['Business', 'Recreation', 'Computers', 'Science'],['Shopping']
4190,['Games', 'Computers', 'Sports', 'Arts'],['Health']
23485,['Business', 'Shopping', 'Science', 'Computers'],['Business']
32344,['Business', 'Reference', 'Health', 'Recreation'],['Business']
52765,['Health', 'Science', 'Business', 'Society'],['Science']
2629,['Health', 'Society', 'Shopping', 'Arts'],['Health']
38419,['Recreation', 'Health', 'Arts', 'Reference'],['Health']
11671,['Recreation', 'Arts', 'Shopping', 'Computers'],['Shopping']
32642,['Computers', 'Arts', 'Games', 'Shopping'],['Business']
27090,['Business', 'Science', 'Computers', 'Society'],['Science']
47312,['Sports', 'Recreation', 'Business', 'Reference'],['Shopping']
32375,['Health', 'Sports', 'Society', 'Science'],['Health']
22415,['Business', 'Shopping', 'Computers', 'Sports'],['Arts']
1133,['Shopping', 'Science', 'Health', 'Computers'],['Shopping']
32108,['Health', 'Business', 'Science', 'Recreation'],['Health']
39559,['Society', 'Sports', 'Arts', 'Science'],['Society']
17283,['Reference', 'Science', 'Society', 'Recreation'],['Reference', 'Science']
8709,['Arts', 'Health', 'Business', 'Science'],['Shopping']
51359,['Society', 'Health', 'Sports', 'Shopping'],['Society']
6523,['Business', 'Health', 'Arts', 'Shopping'],['Business']
33616,['Society', 'Computers', 'Arts', 'Sports'],['Society']
5453,['Adult', 'Health', 'Arts', 'Society'],['Health']
32742,['Recreation', 'Health', 'Sports', 'Society'],['Business']
36761,['Society', 'Health', 'Sports', 'Shopping'],['Society']
24483,['Business', 'Society', 'Shopping', 'Reference'],['Science']
12828,['Reference', 'Arts', 'Science', 'Recreation'],['Science']
8779,['Arts', 'Science', 'Computers', 'Recreation'],['Science']
37288,['Arts', 'Health', 'Computers', 'Society'],['Arts']
47172,['Shopping', 'Sports', 'Society', 'Recreation'],['Arts']
57741,['Health', 'Recreation', 'Business', 'Sports'],['Health']
17259,['Computers', 'Business', 'Science', 'Recreation'],['Computers', 'Science', 'Business']
49984,['Business', 'Science', 'Society', 'Games'],['Business']
5342,['Health', 'Business', 'Arts', 'Sports'],['Health']
13235,['Business', 'Health', 'Society', 'Recreation'],['Health']
57022,['Health', 'Recreation', 'Games', 'Adult'],['Health']
33597,['Health', 'Science', 'Business', 'Society'],['Business']
42744,['Shopping', 'Society', 'Health', 'Sports'],['Health']
12911,['Arts', 'Reference', 'Recreation', 'Health'],['Science']
45166,['Health', 'Shopping', 'Recreation', 'Society'],['Health']
21699,['Business', 'Shopping', 'Reference', 'Games'],['Arts']
29767,['Computers', 'Recreation', 'Science', 'Health'],['Science']
28687,['Society', 'Sports', 'Shopping', 'Arts'],['Arts']
38306,['Arts', 'Science', 'Computers', 'Adult'],['Arts']
415,['Health', 'Shopping', 'Adult', 'Business'],['Health']
40426,['Recreation', 'Society', 'Shopping', 'Computers'],['Shopping']
562,['Health', 'Business', 'Sports', 'Society'],['Health']
16606,['Shopping', 'Computers', 'Society', 'Games'],['Arts']
35930,['Computers', 'Health', 'Reference', 'Arts'],['Business']
8469,['Arts', 'Sports', 'Society', 'Shopping'],['Society']
31546,['Health', 'Arts', 'Sports', 'Society'],['Health']
23358,['Health', 'Science', 'Sports', 'Society'],['Health']
52181,['Shopping', 'Arts', 'Business', 'Sports'],['Shopping']
47110,['Society', 'Shopping', 'Games', 'Computers'],['Society']
15853,['Shopping', 'Business', 'Recreation', 'Reference'],['Shopping']
38486,['Health', 'Business', 'Recreation', 'Arts'],['Business']
30006,['Shopping', 'Recreation', 'Business', 'Sports'],['Arts']
13255,['Business', 'Health', 'Computers', 'Science'],['Health']
9198,['Shopping', 'Business', 'Science', 'Recreation'],['Shopping']
36715,['Health', 'Sports', 'Society', 'Shopping'],['Health']
54966,['Business', 'Health', 'Shopping', 'Science'],['Business']
29345,['Business', 'Science', 'Recreation', 'Computers'],['Business']
41503,['Shopping', 'Health', 'Business', 'Recreation'],['Shopping']
31232,['Computers', 'Arts', 'Business', 'Adult'],['Shopping']
50775,['Health', 'Business', 'Arts', 'Science'],['Shopping']
42340,['Business', 'Sports', 'Science', 'Health'],['Health']
21721,['Science', 'Health', 'Society', 'Shopping'],['Health', 'Science']
45072,['Shopping', 'Recreation', 'Science', 'Games'],['Business']
432,['Recreation', 'Health', 'Science', 'Reference'],['Health']
24669,['Health', 'Society', 'Arts', 'Reference'],['Health']
51963,['Business', 'Shopping', 'Reference', 'Health'],['Shopping']
12416,['Health', 'Arts', 'Science', 'Sports'],['Health']
21997,['Arts', 'Sports', 'Society', 'Shopping'],['Society']
30561,['Arts', 'Shopping', 'Computers', 'Recreation'],['Shopping']
25538,['Shopping', 'Business', 'Arts', 'Society'],['Arts']
47632,['Business', 'Science', 'Games', 'Sports'],['Shopping']
32907,['Computers', 'Society', 'Recreation', 'Health'],['Health']
57798,['Health', 'Recreation', 'Shopping', 'Science'],['Business']
2378,['Business', 'Shopping', 'Science', 'Health'],['Shopping']
37166,['Business', 'Science', 'Health', 'Arts'],['Business']
58526,['Shopping', 'Computers', 'Business', 'Arts'],['Shopping']
12699,['Games', 'Shopping', 'Sports', 'Science'],['Shopping']
33020,['Business', 'Computers', 'Society', 'Games'],['Shopping']
4171,['Recreation', 'Health', 'Science', 'Business'],['Health']
44958,['Society', 'Sports', 'Health', 'Arts'],['Society']
34445,['Arts', 'Society', 'Shopping', 'Reference'],['Shopping']
21860,['Adult', 'Recreation', 'Health', 'Reference'],['Health']
25216,['Health', 'Recreation', 'Business', 'Sports'],['Health']
24766,['Science', 'Health', 'Shopping', 'Reference'],['Health']
12746,['Health', 'Recreation', 'Business', 'Sports'],['Health']
50150,['Shopping', 'Society', 'Recreation', 'Games'],['Society']
58560,['Arts', 'Science', 'Recreation', 'Games'],['Business']
291,['Business', 'Recreation', 'Health', 'Computers'],['Business']
4776,['Science', 'Computers', 'Shopping', 'Reference'],['Science', 'Business']
38636,['Recreation', 'Shopping', 'Reference', 'Health'],['Recreation']
16551,['Health', 'Society', 'Sports', 'Shopping'],['Health']
24817,['Health', 'Recreation', 'Business', 'Society'],['Business']
25363,['Health', 'Society', 'Shopping', 'Sports'],['Health']
8552,['Computers', 'Business', 'Sports', 'Society'],['Business']
9437,['Adult', 'Science', 'Shopping', 'Recreation'],['Shopping']
3721,['Business', 'Games', 'Sports', 'Arts'],['Business']
10805,['Health', 'Society', 'Sports', 'Shopping'],['Society']
8975,['Sports', 'Health', 'Computers', 'Adult'],['Health']
265,['Business', 'Science', 'Recreation', 'Health'],['Science']
48143,['Shopping', 'Sports', 'Science', 'Recreation'],['Shopping']
8156,['Shopping', 'Business', 'Sports', 'Society'],['Arts']
53833,['Arts', 'Business', 'Recreation', 'Games'],['Business']
2932,['Health', 'Sports', 'Society', 'Reference'],['Health']
59056,['Recreation', 'Arts', 'Shopping', 'Science'],['Shopping']
43309,['Recreation', 'Computers', 'Shopping', 'Health'],['Shopping']
37917,['Society', 'Shopping', 'Health', 'Business'],['Health']
16361,['Business', 'Health', 'Sports', 'Society'],['Health']
13271,['Shopping', 'Business', 'Sports', 'Recreation'],['Shopping']
8544,['Shopping', 'Business', 'Sports', 'Society'],['Business']
17434,['Society', 'Shopping', 'Science', 'Recreation'],['Society']
24046,['Health', 'Adult', 'Society', 'Computers'],['Health']
27982,['Shopping', 'Arts', 'Recreation', 'Business'],['Recreation']
12627,['Shopping', 'Health', 'Business', 'Sports'],['Shopping']
1988,['Shopping', 'Games', 'Sports', 'Society'],['Shopping']
12519,['Society', 'Computers', 'Arts', 'Recreation'],['Arts']
20606,['Sports', 'Shopping', 'Business', 'Society'],['Arts']
50425,['Business', 'Society', 'Health', 'Recreation'],['Business']
35247,['Health', 'Sports', 'Reference', 'Computers'],['Health']
26175,['Recreation', 'Business', 'Science', 'Arts'],['Shopping']
53114,['Society', 'Shopping', 'Health', 'Arts'],['Society']
14562,['Arts', 'Reference', 'Society', 'Shopping'],['Arts']
36511,['Reference', 'Recreation', 'Computers', 'Arts'],['Reference']
35999,['Society', 'Computers', 'Arts', 'Adult'],['Society']
50027,['Recreation', 'Arts', 'Reference', 'Business'],['Society']
14980,['Society', 'Sports', 'Health', 'Games'],['Society']
24718,['Business', 'Science', 'Recreation', 'Health'],['Society']
53449,['Business', 'Reference', 'Recreation', 'Computers'],['Business']
30081,['Arts', 'Sports', 'Society', 'Shopping'],['Society']
36408,['Computers', 'Recreation', 'Adult', 'Sports'],['Arts']
42902,['Society', 'Arts', 'Recreation', 'Sports'],['Society']
16250,['Science', 'Computers', 'Society', 'Business'],['Society']
7738,['Computers', 'Arts', 'Business', 'Sports'],['Arts']
15326,['Games', 'Arts', 'Business', 'Adult'],['Games', 'Business']
27307,['Recreation', 'Arts', 'Science', 'Reference'],['Society']
50522,['Business', 'Science', 'Health', 'Sports'],['Business']
29011,['Society', 'Sports', 'Health', 'Shopping'],['Society']
35825,['Society', 'Arts', 'Sports', 'Shopping'],['Society']
15095,['Shopping', 'Business', 'Science', 'Reference'],['Society']
31928,['Arts', 'Computers', 'Shopping', 'Science'],['Science']
31626,['Games', 'Arts', 'Shopping', 'Sports'],['Arts']
2517,['Health', 'Recreation', 'Business', 'Arts'],['Society']
23418,['Arts', 'Shopping', 'Recreation', 'Health'],['Society']
58739,['Sports', 'Arts', 'Society', 'Adult'],['Society']
39088,['Business', 'Shopping', 'Science', 'Arts'],['Shopping']
16094,['Arts', 'Recreation', 'Shopping', 'Reference'],['Shopping']
17137,['Recreation', 'Business', 'Adult', 'Sports'],['Shopping']
54890,['Recreation', 'Arts', 'Computers', 'Science'],['Sports']
54712,['Sports', 'Society', 'Arts', 'Shopping'],['Society']
32289,['Arts', 'Sports', 'Society', 'Science'],['Arts']
55391,['Recreation', 'Reference', 'Society', 'Health'],['Society']
12497,['Business', 'Society', 'Shopping', 'Health'],['Health']
44545,['Arts', 'Recreation', 'Sports', 'Science'],['Sports']
33374,['Recreation', 'Computers', 'Business', 'Arts'],['Shopping']
50897,['Recreation', 'Arts', 'Sports', 'Science'],['Sports']
33821,['Society', 'Health', 'Shopping', 'Recreation'],['Society']
41594,['Society', 'Health', 'Sports', 'Science'],['Society']
42869,['Recreation', 'Business', 'Health', 'Society'],['Business']
2399,['Science', 'Business', 'Reference', 'Health'],['Business']
35259,['Recreation', 'Games', 'Arts', 'Society'],['Recreation']
58933,['Recreation', 'Games', 'Sports', 'Shopping'],['Sports']
40567,['Shopping', 'Society', 'Sports', 'Science'],['Society']
41242,['Sports', 'Society', 'Business', 'Adult'],['Society']
33800,['Arts', 'Health', 'Society', 'Shopping'],['Arts']
15434,['Shopping', 'Society', 'Recreation', 'Games'],['Health']
48330,['Business', 'Recreation', 'Arts', 'Shopping'],['Business']
12180,['Recreation', 'Arts', 'Society', 'Shopping'],['Society']
32141,['Business', 'Reference', 'Computers', 'Society'],['Business']
26370,['Society', 'Recreation', 'Health', 'Business'],['Society']
44465,['Arts', 'Health', 'Computers', 'Shopping'],['Arts']
44864,['Business', 'Science', 'Reference', 'Computers'],['Business']
29197,['Business', 'Computers', 'Science', 'Recreation'],['Business']
50542,['Recreation', 'Health', 'Adult', 'Society'],['Recreation']
6306,['Sports', 'Shopping', 'Society', 'Science'],['Society']
15944,['Shopping', 'Sports', 'Society', 'Health'],['Society']
50576,['Health', 'Society', 'Recreation', 'Arts'],['Health']
24164,['Society', 'Shopping', 'Health', 'Computers'],['Society']
53350,['Recreation', 'Games', 'Arts', 'Sports'],['Society']
12622,['Computers', 'Health', 'Shopping', 'Recreation'],['Business']
