ref id,Predicted,Actual
0,['Adult', 'Science', 'Arts', 'Sports'],['Adult']
1952,['Recreation', 'Computers', 'Sports', 'Society'],['Adult']
1956,['Recreation', 'Health', 'Games', 'News'],['Adult']
35976,['Sports', 'Society', 'Business', 'Shopping'],['Society']
1963,['News', 'Business', 'Adult', 'Reference'],['Adult']
35987,['Society', 'Business', 'Recreation', 'Health'],['Society']
35991,['Society', 'Sports', 'News', 'Home'],['Society']
35994,['Shopping', 'Business', 'Sports', 'Society'],['Society']
1982,['Adult', 'Society', 'Business', 'Arts'],['Adult']
35999,['Society', 'Health', 'Shopping', 'Science'],['Society']
36002,['Business', 'Sports', 'Recreation', 'Society'],['Society']
1988,['Arts', 'Business', 'Society', 'Recreation'],['Adult']
1995,['Adult', 'Recreation', 'Computers', 'Business'],['Adult']
2000,['Adult', 'News', 'Recreation', 'Arts'],['Adult']
2009,['Adult', 'Recreation', 'Games', 'Sports'],['Adult']
2011,['Adult', 'Business', 'Sports', 'Health'],['Adult']
2015,['Adult', 'Science', 'Reference', 'Recreation'],['Adult']
2020,['Adult', 'Health', 'Business', 'Arts'],['Adult']
36040,['Shopping', 'Sports', 'Society', 'Science'],['Society']
36044,['Society', 'Arts', 'Shopping', 'Recreation'],['Society']
2034,['Adult', 'Recreation', 'Computers', 'Business'],['Adult']
2042,['Recreation', 'Computers', 'Business', 'Reference'],['Recreation']
36060,['Health', 'Shopping', 'Science', 'Sports'],['Society']
2051,['Shopping', 'Sports', 'Computers', 'Business'],['Shopping']
36067,['Health', 'Sports', 'Society', 'Computers'],['Society']
36068,['Society', 'Business', 'Science', 'Home'],['Society']
2057,['Computers', 'Reference', 'Recreation', 'Games'],['Adult']
36072,['Society', 'News', 'Sports', 'Science'],['Society']
2075,['Computers', 'Arts', 'Sports', 'Reference'],['Recreation']
36092,['Shopping', 'Home', 'Arts', 'Society'],['Society']
36104,['Society', 'Sports', 'Health', 'Computers'],['Society']
2095,['Adult', 'Reference', 'Health', 'Sports'],['Adult']
2097,['Science', 'Recreation', 'Games', 'Reference'],['Adult']
2099,['Adult', 'Health', 'Games', 'Computers'],['Adult']
2105,['News', 'Business', 'Adult', 'Science'],['Adult']
2106,['Adult', 'Recreation', 'Computers', 'Sports'],['Adult']
2107,['Adult', 'Sports', 'Society', 'Shopping'],['Adult']
36121,['Society', 'Science', 'Home', 'Health'],['Society']
2111,['Adult', 'Computers', 'Games', 'Arts'],['Adult']
2117,['Computers', 'Business', 'Adult', 'Shopping'],['Adult']
36134,['Society', 'Shopping', 'Health', 'Recreation'],['Society']
36140,['Shopping', 'Business', 'Society', 'Recreation'],['Society']
2132,['Adult', 'Reference', 'Sports', 'Society'],['Adult']
2133,['Business', 'Computers', 'Recreation', 'Home'],['Adult']
36151,['Society', 'Shopping', 'Health', 'Computers'],['Society']
36152,['Shopping', 'Business', 'Computers', 'Sports'],['Society']
2141,['Adult', 'Sports', 'Society', 'Health'],['Adult']
2142,['Adult', 'Recreation', 'News', 'Sports'],['Adult']
36163,['Society', 'Computers', 'Home', 'Games'],['Society']
36166,['Society', 'Sports', 'Business', 'Reference'],['Society']
2160,['Adult', 'News', 'Sports', 'Society'],['Adult']
2162,['Adult', 'Arts', 'News', 'Sports'],['Adult']
36184,['Business', 'Shopping', 'Society', 'Reference'],['Society']
36197,['Society', 'Recreation', 'Shopping', 'Reference'],['Society']
36204,['Society', 'Sports', 'Reference', 'Health'],['Society']
36207,['Sports', 'Society', 'Science', 'Computers'],['Society']
36210,['Society', 'Sports', 'Computers', 'Recreation'],['Society']
2200,['Adult', 'Computers', 'Society', 'Shopping'],['Adult']
36218,['Society', 'Sports', 'Health', 'Recreation'],['Society']
36223,['Society', 'Sports', 'Shopping', 'Recreation'],['Society']
2217,['Adult', 'Reference', 'Arts', 'Recreation'],['Adult']
2220,['Adult', 'Recreation', 'Home', 'Games'],['Adult']
2221,['Recreation', 'Arts', 'News', 'Home'],['Adult']
36239,['Business', 'Society', 'Shopping', 'Recreation'],['Society']
2236,['Adult', 'Shopping', 'Recreation', 'News'],['Adult']
2237,['Adult', 'Health', 'Recreation', 'News'],['Adult']
2242,['Adult', 'Recreation', 'Science', 'Games'],['Adult']
36260,['Society', 'Science', 'Reference', 'Health'],['Society']
36263,['Society', 'Health', 'Shopping', 'Home'],['Society']
2258,['Adult', 'Computers', 'Recreation', 'Arts'],['Adult']
36280,['Society', 'Shopping', 'Recreation', 'Health'],['Society']
2267,['Recreation', 'Health', 'Reference', 'Home'],['Adult']
2268,['Adult', 'Society', 'Science', 'Reference'],['Adult']
2281,['Home', 'Adult', 'Sports', 'Society'],['Adult']
2283,['Adult', 'Health', 'Sports', 'Society'],['Adult']
2290,['Adult', 'Recreation', 'News', 'Sports'],['Adult']
36308,['Sports', 'Society', 'Computers', 'Games'],['Society']
2297,['Recreation', 'Computers', 'Arts', 'Adult'],['Adult']
36315,['Society', 'Sports', 'Reference', 'Shopping'],['Society']
36323,['Business', 'Society', 'Sports', 'Science'],['Society']
36333,['Society', 'Business', 'Health', 'Arts'],['Society']
2321,['Adult', 'Society', 'Reference', 'Home'],['Adult']
2324,['Business', 'Adult', 'Computers', 'Arts'],['Adult']
2329,['Games', 'Computers', 'Business', 'Recreation'],['Adult']
36353,['Computers', 'Business', 'Sports', 'Society'],['Society']
2342,['Adult', 'Recreation', 'Health', 'Games'],['Adult']
36362,['Business', 'Computers', 'Society', 'Shopping'],['Society']
36366,['Sports', 'Shopping', 'Computers', 'Recreation'],['Society']
2355,['Recreation', 'Home', 'Adult', 'Computers'],['Adult']
2357,['Recreation', 'Shopping', 'Science', 'Reference'],['Adult']
2377,['Adult', 'Recreation', 'Sports', 'Society'],['Adult']
36394,['Shopping', 'Business', 'Sports', 'Recreation'],['Society']
2388,['Adult', 'Health', 'Science', 'News'],['Adult']
2394,['Adult', 'Reference', 'Recreation', 'News'],['Adult']
2397,['Health', 'Games', 'Business', 'Science'],['Adult']
36414,['Society', 'Health', 'Sports', 'Arts'],['Society']
2407,['Science', 'Reference', 'Recreation', 'Health'],['Adult', 'Society']
2416,['Recreation', 'Health', 'Society', 'Games'],['Adult']
2417,['Adult', 'Recreation', 'Shopping', 'Reference'],['Adult']
2418,['Adult', 'Shopping', 'Reference', 'Health'],['Adult']
36432,['Society', 'Sports', 'Shopping', 'Science'],['Society']
36438,['Society', 'Sports', 'Home', 'Health'],['Society']
2430,['Arts', 'Science', 'Recreation', 'News'],['Adult']
36446,['Society', 'Sports', 'Shopping', 'Computers'],['Society']
36448,['Health', 'Society', 'Home', 'Sports'],['Society']
2435,['Games', 'Business', 'Adult', 'Shopping'],['Adult']
2436,['Reference', 'Recreation', 'Sports', 'Health'],['Adult']
2443,['Adult', 'Business', 'Sports', 'Home'],['Adult']
2446,['Adult', 'Business', 'Recreation', 'Games'],['Adult']
2447,['Business', 'Recreation', 'News', 'Home'],['Adult']
2448,['Recreation', 'Health', 'Games', 'Computers'],['Adult']
2450,['Arts', 'Games', 'Computers', 'Sports'],['Adult']
2452,['Recreation', 'Business', 'Shopping', 'Games'],['Adult']
36478,['Society', 'Reference', 'Recreation', 'Home'],['Society']
2464,['Health', 'Games', 'Adult', 'Business'],['Adult']
2476,['Sports', 'Adult', 'Society', 'Shopping'],['Adult']
36493,['Society', 'Business', 'Sports', 'Recreation'],['Society']
2481,['Recreation', 'Health', 'Adult', 'Society'],['Adult', 'Recreation']
2487,['Adult', 'Shopping', 'Recreation', 'Health'],['Adult']
36505,['Games', 'Computers', 'Sports', 'Science'],['Society']
2493,['Adult', 'Business', 'Recreation', 'Health'],['Adult']
2495,['Health', 'Adult', 'Recreation', 'Games'],['Adult']
2501,['Adult', 'Shopping', 'Science', 'Recreation'],['Adult']
36520,['Business', 'Sports', 'Society', 'Shopping'],['Society']
2506,['Adult', 'Games', 'Shopping', 'Health'],['Adult']
36524,['Society', 'News', 'Health', 'Adult'],['Society']
36526,['Society', 'Health', 'Shopping', 'Reference'],['Society']
2514,['Adult', 'Shopping', 'Business', 'Reference'],['Adult']
2515,['Adult', 'Computers', 'Arts', 'Society'],['Adult']
2516,['Business', 'Shopping', 'Home', 'Games'],['Adult']
2517,['Arts', 'Shopping', 'Sports', 'Society'],['Adult']
2518,['Adult', 'Recreation', 'Health', 'Reference'],['Adult']
36537,['Society', 'Shopping', 'Arts', 'Science'],['Society']
2521,['Adult', 'Shopping', 'Recreation', 'News'],['Adult']
2522,['Adult', 'Computers', 'Business', 'Arts'],['Adult']
36540,['Society', 'Health', 'Recreation', 'Computers'],['Society']
2524,['Adult', 'Shopping', 'Reference', 'Recreation'],['Adult']
2525,['Adult', 'Shopping', 'Business', 'Recreation'],['Adult']
2526,['Adult', 'Science', 'Shopping', 'Business'],['Adult']
2528,['Adult', 'Shopping', 'Sports', 'Society'],['Adult']
36546,['Society', 'Computers', 'Shopping', 'Recreation'],['Society']
2532,['Adult', 'Recreation', 'Business', 'Sports'],['Adult']
36562,['Shopping', 'Society', 'Arts', 'Sports'],['Society']
36565,['Society', 'Shopping', 'Arts', 'Sports'],['Society']
2548,['Adult', 'Society', 'Recreation', 'Home'],['Adult']
2549,['Adult', 'Shopping', 'Health', 'Reference'],['Adult']
36580,['Society', 'Sports', 'Shopping', 'Arts'],['Society']
36582,['Society', 'Arts', 'Sports', 'Shopping'],['Society']
2566,['Recreation', 'Adult', 'Arts', 'Sports'],['Adult']
2568,['Adult', 'Computers', 'Recreation', 'Health'],['Adult']
36590,['Society', 'Health', 'Shopping', 'Recreation'],['Society']
36597,['Society', 'Sports', 'Recreation', 'News'],['Society']
36599,['Sports', 'Society', 'Shopping', 'Health'],['Society']
2583,['Business', 'Recreation', 'Computers', 'Home'],['Adult']
2589,['Arts', 'Shopping', 'Adult', 'Recreation'],['Adult']
2594,['Adult', 'Science', 'Recreation', 'Arts'],['Adult']
2606,['Adult', 'Science', 'Shopping', 'Recreation'],['Adult']
36627,['Sports', 'Shopping', 'Society', 'Science'],['Society']
36629,['Society', 'Arts', 'Sports', 'Home'],['Society']
2612,['Adult', 'Recreation', 'Science', 'News'],['Adult']
2613,['Shopping', 'Reference', 'Business', 'Science'],['Adult']
36631,['Society', 'Recreation', 'Business', 'Sports'],['Society']
2624,['Recreation', 'News', 'Home', 'Business'],['Adult']
2631,['Recreation', 'Health', 'Adult', 'Science'],['Adult']
2638,['Adult', 'Health', 'Games', 'Sports'],['Adult']
36663,['Sports', 'Society', 'Home', 'Shopping'],['Society']
2654,['Adult', 'Health', 'Science', 'Recreation'],['Adult']
2663,['Recreation', 'Health', 'Computers', 'Adult'],['Adult']
36685,['Society', 'News', 'Computers', 'Arts'],['Society']
2668,['Adult', 'Computers', 'Arts', 'Recreation'],['Adult']
2674,['Health', 'News', 'Games', 'Business'],['Adult']
2686,['Adult', 'Society', 'Recreation', 'Health'],['Adult']
36705,['Society', 'Computers', 'Reference', 'Games'],['Society']
2689,['Adult', 'Recreation', 'Computers', 'Home'],['Adult']
36708,['Society', 'Health', 'Sports', 'Shopping'],['Society']
36715,['Society', 'Sports', 'Health', 'Home'],['Society']
2699,['Adult', 'Health', 'Recreation', 'News'],['Adult']
36719,['Society', 'Health', 'Games', 'Science'],['Society']
36721,['Society', 'Sports', 'Shopping', 'Home'],['Society']
36727,['Sports', 'Shopping', 'Science', 'Recreation'],['Society']
36728,['Society', 'Health', 'Science', 'Reference'],['Society']
2714,['Adult', 'Health', 'Recreation', 'Business'],['Adult']
2721,['Computers', 'Arts', 'Science', 'Recreation'],['Adult']
2722,['News', 'Business', 'Arts', 'Sports'],['Adult']
2728,['Health', 'Adult', 'Society', 'Reference'],['Adult']
36751,['Society', 'Sports', 'Health', 'Games'],['Society']
36752,['Business', 'Shopping', 'Society', 'Science'],['Society']
2735,['Recreation', 'Adult', 'Shopping', 'News'],['Adult']
36755,['Society', 'Shopping', 'Computers', 'Health'],['Society']
36756,['Society', 'Sports', 'Health', 'Shopping'],['Society']
36757,['Society', 'Business', 'Sports', 'Reference'],['Society']
36760,['Society', 'Health', 'Sports', 'News'],['Society']
2742,['Adult', 'Society', 'Reference', 'Health'],['Adult']
36769,['Society', 'Business', 'Recreation', 'Health'],['Society']
2750,['Arts', 'Recreation', 'Science', 'Home'],['Arts']
2753,['Computers', 'Business', 'Reference', 'Games'],['Arts']
2756,['Arts', 'Shopping', 'Sports', 'Science'],['Arts', 'Computers']
36780,['Society', 'Shopping', 'Business', 'Sports'],['Society']
36791,['Society', 'Business', 'Sports', 'Health'],['Society']
2775,['Games', 'Arts', 'Sports', 'Society'],['Arts']
2779,['Reference', 'Business', 'Arts', 'Society'],['Arts']
36801,['Society', 'Sports', 'Shopping', 'Adult'],['Society']
36803,['Sports', 'Society', 'News', 'Home'],['Society']
2784,['Recreation', 'Home', 'Arts', 'News'],['Arts']
36804,['Society', 'Sports', 'Science', 'Home'],['Society']
2790,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
2794,['Business', 'Recreation', 'Arts', 'Science'],['Arts']
36816,['Society', 'Science', 'Computers', 'Shopping'],['Society']
36821,['Society', 'Science', 'Computers', 'Home'],['Society']
36824,['Society', 'Recreation', 'Health', 'Arts'],['Society']
2805,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
2806,['Computers', 'Shopping', 'Health', 'Home'],['Arts']
36831,['Society', 'Science', 'Reference', 'Recreation'],['Society']
2812,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
36835,['Shopping', 'Society', 'Science', 'Recreation'],['Society']
36838,['Society', 'Recreation', 'Arts', 'Sports'],['Society']
2819,['Arts', 'Recreation', 'Computers', 'Sports'],['Arts']
2827,['Recreation', 'Arts', 'Reference', 'Adult'],['Arts']
2833,['Recreation', 'Arts', 'Reference', 'Business'],['Arts']
2838,['Recreation', 'Business', 'Reference', 'Health'],['Arts']
2839,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
2842,['Arts', 'Health', 'Recreation', 'News'],['Arts']
36869,['Society', 'Sports', 'Recreation', 'Science'],['Society']
2851,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
2853,['Games', 'Reference', 'Recreation', 'Computers'],['Arts']
36879,['Society', 'News', 'Games', 'Business'],['Society']
36884,['Health', 'Society', 'Sports', 'Reference'],['Society']
2864,['Recreation', 'Business', 'Society', 'Science'],['Arts']
36888,['Society', 'Health', 'Shopping', 'Computers'],['Society']
36891,['Science', 'Society', 'Reference', 'Shopping'],['Society']
2872,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
36897,['Sports', 'Society', 'Home', 'Health'],['Society']
2878,['Arts', 'Recreation', 'Games', 'Computers'],['Arts']
2891,['Recreation', 'Reference', 'Home', 'Arts'],['Arts']
36917,['Society', 'Computers', 'Science', 'Business'],['Society']
36918,['Society', 'Business', 'Arts', 'Recreation'],['Society']
2897,['Recreation', 'Health', 'Business', 'Arts'],['Arts', 'Reference', 'Recreation', 'Home']
36923,['Society', 'Arts', 'Recreation', 'Health'],['Society']
2909,['Home', 'Business', 'Arts', 'Shopping'],['Arts']
36933,['Society', 'Shopping', 'Science', 'Computers'],['Society']
2913,['Computers', 'Science', 'Business', 'Society'],['Arts']
36949,['Society', 'Sports', 'Recreation', 'News'],['Society']
2929,['Science', 'Recreation', 'Health', 'Reference'],['Arts']
36954,['Sports', 'Society', 'Arts', 'Shopping'],['Society']
2937,['Computers', 'Business', 'Arts', 'Science'],['Arts']
36960,['Sports', 'Health', 'Arts', 'Home'],['Society']
36961,['Society', 'Arts', 'News', 'Sports'],['Society']
36963,['Society', 'Sports', 'Shopping', 'Reference'],['Society']
36967,['Society', 'Computers', 'Business', 'Sports'],['Society']
2946,['Arts', 'News', 'Computers', 'Reference'],['Arts', 'Home']
36969,['Society', 'Science', 'Sports', 'Recreation'],['Society']
2959,['Recreation', 'Arts', 'Business', 'Sports'],['Arts']
36987,['Shopping', 'Society', 'Business', 'Sports'],['Society']
2966,['Recreation', 'Arts', 'Shopping', 'Science'],['Arts']
2972,['Computers', 'Arts', 'Business', 'Society'],['Arts']
2973,['Science', 'Arts', 'Society', 'Recreation'],['Arts']
36998,['Health', 'Society', 'Shopping', 'Home'],['Society']
37002,['Society', 'Sports', 'Arts', 'Computers'],['Society']
2986,['Recreation', 'Health', 'Science', 'Home'],['Arts']
2988,['Health', 'Business', 'News', 'Home'],['Arts']
2989,['Science', 'Health', 'Home', 'Business'],['Arts']
37011,['Society', 'Health', 'Computers', 'Sports'],['Society']
2995,['Recreation', 'Home', 'Arts', 'Shopping'],['Arts']
37023,['Society', 'Sports', 'Shopping', 'Health'],['Society']
3004,['Recreation', 'Computers', 'Games', 'Home'],['Arts']
3005,['Arts', 'Shopping', 'News', 'Society'],['Arts']
37040,['Society', 'Sports', 'Health', 'Business'],['Society']
3021,['Arts', 'Reference', 'Recreation', 'Home'],['Arts']
37045,['Society', 'Shopping', 'Sports', 'Science'],['Society']
3032,['Arts', 'Reference', 'Society', 'Recreation'],['Arts']
37057,['Computers', 'Sports', 'Health', 'Shopping'],['Society']
3043,['Arts', 'News', 'Computers', 'Science'],['Arts']
3044,['Arts', 'Reference', 'Recreation', 'Games'],['Arts']
37066,['Society', 'Computers', 'Arts', 'News'],['Society']
3046,['Arts', 'Recreation', 'Shopping', 'Science'],['Arts']
37068,['Society', 'Science', 'Recreation', 'Home'],['Society']
37069,['Sports', 'Science', 'Society', 'Shopping'],['Society']
3050,['Arts', 'Games', 'Computers', 'Shopping'],['Arts']
3051,['Arts', 'Recreation', 'Reference', 'Sports'],['Arts']
37075,['Arts', 'Sports', 'Society', 'Computers'],['Society']
3060,['Arts', 'Recreation', 'News', 'Home'],['Arts']
