ref id,Predicted,Actual
0,['Business', 'Society', 'Arts', 'Sports'],['Adult']
35987,['Society', 'Science', 'Business', 'Health'],['Society']
35991,['Society', 'Sports', 'Business', 'Arts'],['Society']
35994,['Business', 'Society', 'Computers', 'Recreation'],['Society']
1982,['Adult', 'Home', 'News', 'Recreation'],['Adult']
35999,['Shopping', 'Business', 'Science', 'Arts'],['Society']
36002,['Business', 'Society', 'Computers', 'Sports'],['Society']
1988,['Adult', 'Shopping', 'Business', 'Science'],['Adult']
1995,['Adult', 'News', 'Reference', 'Recreation'],['Adult']
2000,['Adult', 'News', 'Home', 'Reference'],['Adult']
2009,['Adult', 'Home', 'Reference', 'News'],['Adult']
2011,['Adult', 'Home', 'News', 'Recreation'],['Adult']
2015,['Adult', 'Home', 'News', 'Recreation'],['Adult']
2020,['Adult', 'Home', 'Society', 'Recreation'],['Adult']
36040,['Sports', 'Computers', 'Recreation', 'Arts'],['Society']
36044,['Arts', 'Computers', 'Business', 'Society'],['Society']
2034,['Adult', 'News', 'Home', 'Reference'],['Adult']
2042,['Reference', 'Recreation', 'Arts', 'Science'],['Recreation']
36060,['Shopping', 'Business', 'Arts', 'Science'],['Society']
2051,['Shopping', 'Business', 'Society', 'Arts'],['Shopping']
36067,['Society', 'Sports', 'Arts', 'Health'],['Society']
36068,['Society', 'Arts', 'Home', 'Health'],['Society']
2057,['Science', 'Business', 'Computers', 'Arts'],['Adult']
36072,['Society', 'Recreation', 'Sports', 'Arts'],['Society']
2075,['Sports', 'Recreation', 'Business', 'Computers'],['Recreation']
36092,['Society', 'Shopping', 'Home', 'Business'],['Society']
36104,['Society', 'Arts', 'Health', 'Computers'],['Society']
2095,['Adult', 'Recreation', 'Arts', 'Games'],['Adult']
2097,['Adult', 'Recreation', 'Home', 'Computers'],['Adult']
2099,['Adult', 'Home', 'News', 'Recreation'],['Adult']
2105,['Society', 'Health', 'Arts', 'Recreation'],['Adult']
2106,['Adult', 'Home', 'News', 'Computers'],['Adult']
2107,['Shopping', 'Business', 'Adult', 'Arts'],['Adult']
36121,['Society', 'Health', 'Sports', 'Shopping'],['Society']
2111,['Adult', 'Society', 'Computers', 'Sports'],['Adult']
2117,['Adult', 'News', 'Computers', 'Business'],['Adult']
36134,['Society', 'Sports', 'Shopping', 'Arts'],['Society']
36140,['Society', 'Shopping', 'Sports', 'Home'],['Society']
2132,['Shopping', 'Business', 'Science', 'Arts'],['Adult']
2133,['Adult', 'Business', 'Arts', 'Reference'],['Adult']
36151,['Society', 'Health', 'Arts', 'Shopping'],['Society']
36152,['Computers', 'Society', 'Business', 'Sports'],['Society']
2141,['Adult', 'News', 'Society', 'Recreation'],['Adult']
2142,['Adult', 'News', 'Home', 'Reference'],['Adult']
36163,['Society', 'Sports', 'Health', 'Recreation'],['Society']
36166,['Society', 'Sports', 'Arts', 'Computers'],['Society']
2160,['Shopping', 'Business', 'Science', 'Arts'],['Adult']
2162,['Adult', 'News', 'Reference', 'Shopping'],['Adult']
36184,['Society', 'Business', 'Shopping', 'News'],['Society']
36197,['Society', 'Sports', 'Recreation', 'Games'],['Society']
36204,['Society', 'Health', 'Business', 'Home'],['Society']
36207,['Society', 'Arts', 'Recreation', 'Sports'],['Society']
36210,['Society', 'Computers', 'Sports', 'Business'],['Society']
2200,['Adult', 'Home', 'Computers', 'Games'],['Adult']
36218,['Society', 'Recreation', 'Sports', 'Shopping'],['Society']
36223,['Society', 'Sports', 'Recreation', 'Shopping'],['Society']
2217,['Adult', 'News', 'Recreation', 'Home'],['Adult']
2220,['Adult', 'Home', 'News', 'Reference'],['Adult']
2221,['Recreation', 'Adult', 'Arts', 'Society'],['Adult']
36239,['Society', 'Recreation', 'Sports', 'Shopping'],['Society']
2236,['Adult', 'News', 'Reference', 'Arts'],['Adult']
2237,['Adult', 'Recreation', 'News', 'Home'],['Adult']
2242,['Adult', 'News', 'Recreation', 'Reference'],['Adult']
36260,['Society', 'Health', 'Home', 'Reference'],['Society']
36263,['Society', 'Health', 'Sports', 'Arts'],['Society']
2258,['Adult', 'Home', 'News', 'Reference'],['Adult']
36280,['Sports', 'Society', 'Computers', 'Recreation'],['Society']
2267,['Sports', 'Recreation', 'Arts', 'Computers'],['Adult']
2268,['Adult', 'Society', 'Computers', 'Shopping'],['Adult']
2281,['Shopping', 'Business', 'Science', 'Arts'],['Adult']
2283,['Adult', 'Home', 'News', 'Recreation'],['Adult']
2290,['Adult', 'Recreation', 'Arts', 'Business'],['Adult']
36308,['Sports', 'Society', 'Recreation', 'Computers'],['Society']
2297,['Adult', 'Arts', 'News', 'Recreation'],['Adult']
36315,['Society', 'Science', 'Recreation', 'Health'],['Society']
36323,['Computers', 'Society', 'Business', 'Health'],['Society']
36333,['Society', 'News', 'Business', 'Health'],['Society']
2321,['Adult', 'News', 'Home', 'Reference'],['Adult']
2324,['Adult', 'Home', 'News', 'Business'],['Adult']
2329,['Adult', 'Recreation', 'Arts', 'News'],['Adult']
36353,['Business', 'Computers', 'Society', 'Shopping'],['Society']
2342,['Shopping', 'Business', 'Science', 'Arts'],['Adult']
36362,['Computers', 'Business', 'Science', 'Society'],['Society']
36366,['Society', 'Shopping', 'Computers', 'Sports'],['Society']
2355,['Games', 'Computers', 'Shopping', 'Science'],['Adult']
2357,['Recreation', 'Games', 'Computers', 'Arts'],['Adult']
2377,['Adult', 'Home', 'News', 'Reference'],['Adult']
36394,['Arts', 'Shopping', 'Sports', 'Business'],['Society']
2388,['Recreation', 'Adult', 'Games', 'Home'],['Adult']
2394,['Adult', 'Home', 'News', 'Reference'],['Adult']
2397,['News', 'Arts', 'Games', 'Recreation'],['Adult']
36414,['Society', 'Health', 'Recreation', 'Shopping'],['Society']
2407,['Adult', 'Recreation', 'Games', 'Reference'],['Adult', 'Society']
2416,['Adult', 'Science', 'News', 'Recreation'],['Adult']
2417,['Shopping', 'Business', 'Science', 'Arts'],['Adult']
2418,['Adult', 'Reference', 'News', 'Recreation'],['Adult']
36432,['Society', 'Health', 'Sports', 'Arts'],['Society']
36438,['Society', 'Health', 'Recreation', 'Science'],['Society']
2430,['Arts', 'News', 'Recreation', 'Home'],['Adult']
36446,['Society', 'Health', 'Business', 'Home'],['Society']
36448,['Society', 'Health', 'Sports', 'Science'],['Society']
2435,['Shopping', 'Business', 'Sports', 'Science'],['Adult']
2436,['Recreation', 'Sports', 'Business', 'Computers'],['Adult']
2443,['Adult', 'News', 'Shopping', 'Home'],['Adult']
2446,['Adult', 'Home', 'News', 'Reference'],['Adult']
2447,['Adult', 'Home', 'Recreation', 'News'],['Adult']
2448,['Business', 'Recreation', 'Sports', 'Arts'],['Adult']
2450,['Sports', 'Arts', 'Society', 'Recreation'],['Adult']
2452,['Adult', 'News', 'Shopping', 'Home'],['Adult']
36478,['Society', 'Sports', 'Arts', 'Recreation'],['Society']
2464,['Adult', 'Recreation', 'Games', 'Computers'],['Adult']
2476,['Sports', 'Recreation', 'Adult', 'Arts'],['Adult']
36493,['Arts', 'Society', 'Sports', 'Business'],['Society']
2481,['Recreation', 'Home', 'Adult', 'Science'],['Adult', 'Recreation']
2487,['Adult', 'Home', 'Recreation', 'News'],['Adult']
36505,['Society', 'Arts', 'Computers', 'Reference'],['Society']
2493,['Adult', 'Shopping', 'Science', 'Business'],['Adult']
2495,['Adult', 'Recreation', 'Health', 'Home'],['Adult']
2501,['Sports', 'Recreation', 'Arts', 'Adult'],['Adult']
36520,['Sports', 'Society', 'Recreation', 'Computers'],['Society']
2506,['Adult', 'Recreation', 'Home', 'News'],['Adult']
36524,['Shopping', 'Society', 'Sports', 'Recreation'],['Society']
36526,['Society', 'Sports', 'Health', 'Business'],['Society']
2514,['Business', 'Shopping', 'Computers', 'Recreation'],['Adult']
2515,['Adult', 'Home', 'News', 'Reference'],['Adult']
2516,['Shopping', 'Business', 'Science', 'Arts'],['Adult']
2517,['Adult', 'Shopping', 'Home', 'Business'],['Adult']
2518,['Arts', 'Business', 'Adult', 'Recreation'],['Adult']
36537,['Shopping', 'Business', 'Arts', 'Society'],['Society']
2521,['Shopping', 'Business', 'Health', 'Arts'],['Adult']
2522,['Adult', 'News', 'Reference', 'Recreation'],['Adult']
36540,['Society', 'Games', 'Recreation', 'Computers'],['Society']
2524,['Adult', 'Home', 'Society', 'Shopping'],['Adult']
2525,['Shopping', 'Business', 'Science', 'Arts'],['Adult']
2526,['Adult', 'Home', 'Shopping', 'Business'],['Adult']
2528,['Adult', 'Reference', 'Home', 'News'],['Adult']
36546,['Society', 'Games', 'Sports', 'Computers'],['Society']
2532,['Adult', 'News', 'Home', 'Reference'],['Adult']
36562,['Arts', 'Health', 'Recreation', 'Society'],['Society']
36565,['Society', 'Sports', 'Arts', 'Shopping'],['Society']
2548,['Adult', 'Recreation', 'Arts', 'Business'],['Adult']
2549,['Adult', 'Shopping', 'Reference', 'Arts'],['Adult']
36580,['Society', 'Recreation', 'Sports', 'Shopping'],['Society']
36582,['Arts', 'Society', 'Shopping', 'Adult'],['Society']
2566,['Adult', 'Recreation', 'Games', 'Arts'],['Adult']
2568,['Recreation', 'Business', 'Adult', 'Computers'],['Adult']
36590,['Society', 'Shopping', 'Reference', 'Health'],['Society']
36597,['Society', 'Recreation', 'Arts', 'Adult'],['Society']
36599,['Society', 'Arts', 'Health', 'Sports'],['Society']
2583,['Shopping', 'Business', 'Recreation', 'Games'],['Adult']
2589,['Adult', 'News', 'Home', 'Shopping'],['Adult']
2594,['Adult', 'News', 'Home', 'Recreation'],['Adult']
2606,['Shopping', 'Business', 'Science', 'Arts'],['Adult']
36627,['Society', 'Sports', 'Shopping', 'Arts'],['Society']
36629,['Society', 'Arts', 'Home', 'Sports'],['Society']
2612,['Adult', 'Home', 'Health', 'Recreation'],['Adult']
2613,['Recreation', 'Computers', 'Business', 'Arts'],['Adult']
36631,['Business', 'Society', 'Health', 'Arts'],['Society']
2624,['Adult', 'Home', 'Recreation', 'News'],['Adult']
2631,['Adult', 'News', 'Home', 'Reference'],['Adult']
2638,['Adult', 'Home', 'Recreation', 'News'],['Adult']
36663,['Society', 'Arts', 'Shopping', 'Business'],['Society']
2654,['Adult', 'Home', 'News', 'Recreation'],['Adult']
2663,['Arts', 'Recreation', 'Games', 'Adult'],['Adult']
36685,['Society', 'Health', 'Reference', 'Science'],['Society']
2668,['Adult', 'Reference', 'Recreation', 'News'],['Adult']
2674,['Adult', 'Health', 'News', 'Recreation'],['Adult']
2686,['Adult', 'News', 'Reference', 'Recreation'],['Adult']
36705,['Society', 'Arts', 'Computers', 'Recreation'],['Society']
2689,['Adult', 'Home', 'Shopping', 'Recreation'],['Adult']
36708,['Health', 'Business', 'Reference', 'Society'],['Society']
36715,['Society', 'Health', 'Arts', 'Science'],['Society']
2699,['Adult', 'Home', 'News', 'Recreation'],['Adult']
36719,['Health', 'Society', 'Home', 'Business'],['Society']
36721,['Society', 'Home', 'Shopping', 'Arts'],['Society']
36727,['Society', 'Recreation', 'Shopping', 'Arts'],['Society']
36728,['Health', 'Society', 'Business', 'Home'],['Society']
2714,['Adult', 'Recreation', 'Arts', 'Reference'],['Adult']
2721,['Recreation', 'Health', 'Arts', 'Science'],['Adult']
2722,['Shopping', 'Business', 'Science', 'Arts'],['Adult']
2728,['Adult', 'Society', 'Home', 'News'],['Adult']
36751,['Society', 'Shopping', 'Health', 'Home'],['Society']
36752,['Business', 'Society', 'Computers', 'Health'],['Society']
2735,['Recreation', 'Health', 'Home', 'Business'],['Adult']
36755,['Society', 'Computers', 'Business', 'Health'],['Society']
36756,['Society', 'Business', 'Science', 'Health'],['Society']
36757,['Society', 'Business', 'Health', 'Science'],['Society']
36760,['Society', 'Business', 'Health', 'Shopping'],['Society']
2742,['Adult', 'Home', 'News', 'Arts'],['Adult']
36769,['Society', 'Business', 'News', 'Health'],['Society']
2750,['Shopping', 'Business', 'Science', 'Arts'],['Arts']
2753,['Computers', 'Recreation', 'Games', 'Arts'],['Arts']
2756,['Arts', 'News', 'Business', 'Society'],['Arts', 'Computers']
36780,['Shopping', 'Society', 'Business', 'Recreation'],['Society']
36791,['Society', 'Health', 'Home', 'Science'],['Society']
2775,['Arts', 'Computers', 'Recreation', 'Business'],['Arts']
2779,['Arts', 'Health', 'Reference', 'Recreation'],['Arts']
36801,['Society', 'Health', 'Home', 'Science'],['Society']
36803,['Society', 'Science', 'Business', 'Health'],['Society']
2784,['Arts', 'Recreation', 'Games', 'Computers'],['Arts']
36804,['Society', 'Health', 'Recreation', 'Sports'],['Society']
2790,['Arts', 'Adult', 'Computers', 'News'],['Arts']
2794,['Arts', 'Recreation', 'News', 'Games'],['Arts']
36816,['Society', 'Science', 'Arts', 'News'],['Society']
36821,['Society', 'News', 'Business', 'Science'],['Society']
36824,['Society', 'Health', 'News', 'Science'],['Society']
2805,['Arts', 'Adult', 'Computers', 'Sports'],['Arts']
2806,['Arts', 'Computers', 'Science', 'Shopping'],['Arts']
36831,['Sports', 'Society', 'Computers', 'Arts'],['Society']
2812,['Arts', 'Adult', 'Computers', 'Sports'],['Arts']
36835,['Shopping', 'Business', 'Recreation', 'Society'],['Society']
36838,['Society', 'Health', 'News', 'Home'],['Society']
2819,['Arts', 'Recreation', 'Computers', 'Home'],['Arts']
2827,['Arts', 'Recreation', 'Games', 'Computers'],['Arts']
2833,['Recreation', 'Arts', 'Games', 'Reference'],['Arts']
2838,['Computers', 'Arts', 'Science', 'Reference'],['Arts']
2839,['Arts', 'Adult', 'Sports', 'Computers'],['Arts']
2842,['Arts', 'Recreation', 'News', 'Society'],['Arts']
36869,['Sports', 'Computers', 'Recreation', 'Society'],['Society']
2851,['Arts', 'Adult', 'Computers', 'Sports'],['Arts']
2853,['Games', 'News', 'Reference', 'Adult'],['Arts']
36879,['Society', 'Business', 'Health', 'News'],['Society']
36884,['Shopping', 'Business', 'Science', 'Arts'],['Society']
2864,['Computers', 'Recreation', 'Arts', 'Business'],['Arts']
36888,['Society', 'Arts', 'Computers', 'Sports'],['Society']
36891,['Society', 'Shopping', 'Science', 'Reference'],['Society']
2872,['Arts', 'Adult', 'Computers', 'News'],['Arts']
36897,['Society', 'Health', 'Arts', 'Business'],['Society']
2878,['Arts', 'Reference', 'Shopping', 'News'],['Arts']
2891,['Arts', 'Business', 'Recreation', 'News'],['Arts']
36917,['Society', 'Sports', 'Arts', 'Computers'],['Society']
36918,['Society', 'Shopping', 'Arts', 'Recreation'],['Society']
2897,['Recreation', 'Home', 'Reference', 'Business'],['Arts', 'Reference', 'Recreation', 'Home']
36923,['Sports', 'Society', 'Computers', 'Arts'],['Society']
2909,['Home', 'Arts', 'Recreation', 'News'],['Arts']
36933,['Shopping', 'Business', 'Health', 'Science'],['Society']
2913,['Business', 'Recreation', 'Shopping', 'Computers'],['Arts']
36949,['Society', 'News', 'Arts', 'Science'],['Society']
2929,['Science', 'Computers', 'Arts', 'Reference'],['Arts']
36954,['Society', 'Reference', 'Arts', 'Health'],['Society']
2937,['Arts', 'Recreation', 'Reference', 'Science'],['Arts']
36960,['Games', 'Society', 'Sports', 'Shopping'],['Society']
36961,['Society', 'Arts', 'News', 'Health'],['Society']
36963,['Society', 'Arts', 'Sports', 'Computers'],['Society']
36967,['Society', 'Arts', 'Computers', 'Sports'],['Society']
2946,['Recreation', 'Arts', 'Reference', 'Health'],['Arts', 'Home']
36969,['Science', 'Society', 'Business', 'Shopping'],['Society']
2959,['Recreation', 'News', 'Arts', 'Reference'],['Arts']
36987,['Society', 'Reference', 'Business', 'Shopping'],['Society']
2966,['Arts', 'Science', 'Business', 'Society'],['Arts']
2972,['Computers', 'Recreation', 'Arts', 'Society'],['Arts']
2973,['Arts', 'Reference', 'Recreation', 'Home'],['Arts']
36998,['Society', 'Health', 'Business', 'Arts'],['Society']
37002,['Society', 'Sports', 'Health', 'Arts'],['Society']
2986,['Recreation', 'Arts', 'Health', 'Reference'],['Arts']
2988,['Arts', 'Health', 'Business', 'Home'],['Arts']
2989,['Arts', 'Health', 'Science', 'Reference'],['Arts']
37011,['Society', 'Reference', 'Arts', 'Health'],['Society']
2995,['Arts', 'Home', 'Recreation', 'News'],['Arts']
37023,['Society', 'News', 'Science', 'Business'],['Society']
3004,['Health', 'Business', 'Science', 'Recreation'],['Arts']
3005,['Arts', 'News', 'Recreation', 'Reference'],['Arts']
37040,['Society', 'News', 'Sports', 'Arts'],['Society']
3021,['Arts', 'Reference', 'Recreation', 'Business'],['Arts']
37045,['Society', 'Arts', 'Science', 'News'],['Society']
3032,['Arts', 'Reference', 'Society', 'Recreation'],['Arts']
37057,['Society', 'Sports', 'News', 'Recreation'],['Society']
3043,['Arts', 'Reference', 'Science', 'Health'],['Arts']
3044,['Arts', 'Reference', 'Games', 'News'],['Arts']
37066,['Society', 'News', 'Health', 'Arts'],['Society']
3046,['Arts', 'Shopping', 'Recreation', 'Sports'],['Arts']
37068,['Society', 'News', 'Business', 'Reference'],['Society']
37069,['Society', 'Sports', 'Arts', 'Recreation'],['Society']
3050,['Arts', 'Society', 'Reference', 'Recreation'],['Arts']
3051,['Recreation', 'Arts', 'Reference', 'Games'],['Arts']
37075,['Arts', 'Society', 'Sports', 'Games'],['Society']
3060,['Arts', 'Recreation', 'Home', 'Business'],['Arts']
3062,['Arts', 'Reference', 'Recreation', 'News'],['Arts']
3063,['News', 'Science', 'Reference', 'Computers'],['Arts']
3066,['Arts', 'Reference', 'News', 'Recreation'],['Arts']
3069,['Arts', 'News', 'Reference', 'Recreation'],['Arts']
37092,['Society', 'Reference', 'Sports', 'Recreation'],['Society']
3083,['Arts', 'Shopping', 'News', 'Reference'],['Arts']
37108,['Society', 'Home', 'News', 'Reference'],['Society']
3087,['Arts', 'Recreation', 'Home', 'Health'],['Arts']
37110,['Society', 'Computers', 'Arts', 'News'],['Society']
37119,['Society', 'Arts', 'Reference', 'Computers'],['Society']
37123,['Society', 'Health', 'Business', 'Sports'],['Society']
