ref id,Predicted,Actual
0,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
35896,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
1882,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
1886,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
35908,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
1899,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
1903,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
35918,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
35925,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
1917,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
1923,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
35941,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
35945,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
1937,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
35952,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
35956,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
1942,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
1943,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
1946,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
1952,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
1956,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
35976,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
1963,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
35987,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
35991,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
35994,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
1982,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
35999,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36002,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
1988,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
1995,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2000,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2009,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2011,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2015,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2020,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36040,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36044,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2034,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2042,['Business', 'Shopping', 'Arts', 'Computers'],['Recreation']
36060,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2051,['Business', 'Shopping', 'Arts', 'Computers'],['Shopping']
36067,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36068,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2057,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36072,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2075,['Business', 'Shopping', 'Arts', 'Computers'],['Recreation']
36092,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36104,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2095,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2097,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2099,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2105,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2106,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2107,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36121,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2111,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2117,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36134,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36140,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2132,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2133,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36151,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36152,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2141,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2142,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36163,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36166,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2160,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2162,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36184,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36197,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36204,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36207,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36210,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2200,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36218,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36223,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2217,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2220,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2221,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36239,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2236,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2237,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2242,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36260,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36263,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2258,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36280,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2267,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2268,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2281,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2283,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2290,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36308,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2297,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36315,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36323,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36333,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2321,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2324,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2329,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36353,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2342,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36362,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36366,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2355,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2357,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2377,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36394,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2388,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2394,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2397,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36414,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2407,['Business', 'Shopping', 'Arts', 'Computers'],['Adult', 'Society']
2416,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2417,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2418,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36432,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36438,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2430,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36446,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36448,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2435,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2436,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2443,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2446,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2447,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2448,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2450,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2452,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36478,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2464,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2476,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36493,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2481,['Business', 'Shopping', 'Arts', 'Computers'],['Adult', 'Recreation']
2487,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36505,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2493,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2495,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2501,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36520,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2506,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36524,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36526,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2514,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2515,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2516,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2517,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2518,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36537,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2521,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2522,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36540,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2524,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2525,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2526,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2528,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36546,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2532,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36562,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36565,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2548,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2549,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36580,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36582,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2566,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2568,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36590,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36597,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36599,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2583,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2589,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2594,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2606,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36627,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36629,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2612,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2613,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36631,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2624,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2631,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2638,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36663,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2654,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2663,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36685,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2668,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2674,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2686,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36705,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2689,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36708,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36715,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2699,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36719,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36721,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36727,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36728,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2714,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2721,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2722,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
2728,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36751,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36752,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2735,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36755,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36756,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36757,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36760,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2742,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
36769,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2750,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
2753,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
2756,['Business', 'Shopping', 'Arts', 'Computers'],['Arts', 'Computers']
36780,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36791,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2775,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
2779,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
36801,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36803,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2784,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
36804,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2790,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
2794,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
36816,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36821,['Computers', 'Business', 'News', 'Health'],['Society']
36824,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2805,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
2806,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
36831,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2812,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
36835,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36838,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2819,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
2827,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
2833,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
2838,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
2839,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
2842,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
36869,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2851,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
2853,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
36879,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36884,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2864,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
36888,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36891,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2872,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
36897,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2878,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
2891,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
36917,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36918,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2897,['Business', 'Shopping', 'Arts', 'Computers'],['Arts', 'Reference', 'Recreation', 'Home']
36923,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2909,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
36933,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2913,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
36949,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2929,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
36954,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2937,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
36960,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36961,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36963,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
36967,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2946,['Business', 'Shopping', 'Arts', 'Computers'],['Arts', 'Home']
36969,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2959,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
36987,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2966,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
2972,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
2973,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
36998,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
37002,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2986,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
2988,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
2989,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
37011,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
2995,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
37023,['Business', 'Shopping', 'Arts', 'Computers'],['Society']
3004,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
3005,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
