ref id,Predicted,Actual
0,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
35896,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
1882,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
1886,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
35908,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
1899,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
1903,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
35918,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
35925,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
1917,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
1923,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
35941,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
35945,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
1937,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
35952,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
35956,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
1942,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
1943,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
1946,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
1952,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
1956,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
35976,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
1963,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
35987,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
35991,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
35994,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
1982,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
35999,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36002,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
1988,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
1995,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2000,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2009,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2011,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2015,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2020,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36040,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36044,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2034,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2042,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
36060,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2051,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
36067,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36068,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2057,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36072,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2075,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
36092,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36104,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2095,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2097,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2099,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2105,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2106,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2107,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36121,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2111,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2117,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36134,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36140,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2132,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2133,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36151,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36152,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2141,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2142,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36163,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36166,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2160,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2162,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36184,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36197,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36204,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36207,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36210,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2200,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36218,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36223,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2217,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2220,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2221,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36239,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2236,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2237,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2242,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36260,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36263,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2258,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36280,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2267,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2268,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2281,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2283,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2290,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36308,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2297,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36315,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36323,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36333,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2321,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2324,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2329,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36353,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2342,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36362,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36366,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2355,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2357,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2377,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36394,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2388,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2394,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2397,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36414,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2407,['Business', 'Shopping', 'Computers', 'Arts'],['Adult', 'Society']
2416,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2417,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2418,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36432,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36438,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2430,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36446,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36448,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2435,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2436,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2443,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2446,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2447,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2448,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2450,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2452,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36478,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2464,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2476,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36493,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2481,['Business', 'Shopping', 'Computers', 'Arts'],['Adult', 'Recreation']
2487,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36505,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2493,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2495,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2501,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36520,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2506,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36524,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36526,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2514,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2515,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2516,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2517,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2518,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36537,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2521,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2522,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36540,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2524,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2525,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2526,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2528,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36546,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2532,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36562,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36565,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2548,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2549,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36580,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36582,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2566,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2568,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36590,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36597,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36599,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2583,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2589,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2594,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2606,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36627,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36629,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2612,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2613,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36631,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2624,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2631,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2638,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36663,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2654,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2663,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36685,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2668,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2674,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2686,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36705,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2689,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36708,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36715,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2699,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36719,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36721,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36727,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36728,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2714,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2721,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2722,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
2728,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36751,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36752,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2735,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36755,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36756,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36757,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36760,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2742,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
36769,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2750,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
2753,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
2756,['Business', 'Shopping', 'Computers', 'Arts'],['Arts', 'Computers']
36780,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36791,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2775,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
2779,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
36801,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36803,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2784,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
36804,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2790,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
2794,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
36816,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36821,['Business', 'Computers', 'News', 'Science'],['Society']
36824,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2805,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
2806,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
36831,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2812,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
36835,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36838,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2819,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
2827,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
2833,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
2838,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
2839,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
2842,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
36869,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2851,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
2853,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
36879,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36884,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2864,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
36888,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36891,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2872,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
36897,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2878,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
2891,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
36917,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36918,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2897,['Business', 'Shopping', 'Computers', 'Arts'],['Arts', 'Reference', 'Recreation', 'Home']
36923,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2909,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
36933,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2913,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
36949,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2929,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
36954,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2937,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
36960,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36961,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36963,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
36967,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2946,['Business', 'Shopping', 'Computers', 'Arts'],['Arts', 'Home']
36969,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2959,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
36987,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2966,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
2972,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
2973,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
36998,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
37002,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2986,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
2988,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
2989,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
37011,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
2995,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
37023,['Business', 'Shopping', 'Computers', 'Arts'],['Society']
3004,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
3005,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
