ref id,Predicted,Actual
44778,['Society', 'Health', 'Business', 'Reference'],['Society']
17054,['Health', 'Society', 'Business', 'Science'],['Health']
47965,['Health', 'Society', 'Business', 'Shopping'],['Health']
45483,['Computers', 'Science', 'Reference', 'Business'],['Science']
30607,['Science', 'Games', 'Recreation', 'Reference'],['Science']
51047,['Recreation', 'Games', 'Reference', 'Science'],['Health']
4776,['Science', 'Computers', 'Business', 'Reference'],['Science']
41717,['Arts', 'Recreation', 'Science', 'Computers'],['Recreation']
42571,['Arts', 'Society', 'Sports', 'Games'],['Society']
10003,['Science', 'Computers', 'Business', 'Recreation'],['Business']
46321,['Recreation', 'Games', 'Reference', 'Computers'],['Business']
39601,['Society', 'Health', 'Science', 'Reference'],['Arts']
15087,['Society', 'Reference', 'Health', 'Science'],['Society']
58003,['Reference', 'Health', 'Science', 'Society'],['Health']
3028,['Health', 'Science', 'Reference', 'Business'],['Health']
15473,['Business', 'Computers', 'Recreation', 'Science'],['Business']
39267,['Business', 'Science', 'Computers', 'Recreation'],['Business']
11342,['Reference', 'Computers', 'Science', 'Society'],['Arts']
6028,['Shopping', 'Business', 'Recreation', 'Computers'],['Health']
50764,['Games', 'Recreation', 'Health', 'Reference'],['Health']
33482,['Business', 'Science', 'Recreation', 'Reference'],['Business']
8263,['Health', 'Science', 'Business', 'Computers'],['Health']
17479,['Reference', 'Health', 'Society', 'Science'],['Arts']
15779,['Science', 'Reference', 'Computers', 'Recreation'],['Science']
43583,['Science', 'Reference', 'Computers', 'Health'],['Reference']
24908,['Reference', 'Sports', 'Society', 'Shopping'],['Science', 'Society']
17598,['Recreation', 'Games', 'Adult', 'Arts'],['Reference']
4937,['Society', 'Sports', 'Shopping', 'Science'],['Society']
15769,['Society', 'Arts', 'Reference', 'Health'],['Society']
8355,['Science', 'Health', 'Reference', 'Recreation'],['Health']
31737,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
37473,['Society', 'Sports', 'Shopping', 'Arts'],['Society']
40306,['Adult', 'Recreation', 'Business', 'Games'],['Business']
58670,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
32524,['Business', 'Computers', 'Science', 'Recreation'],['Business']
34860,['Adult', 'Sports', 'Society', 'Games'],['Society']
51186,['Society', 'Health', 'Sports', 'Shopping'],['Health']
1296,['Sports', 'Society', 'Arts', 'Games'],['Health']
11207,['Adult', 'Society', 'Sports', 'Shopping'],['Society']
12221,['Reference', 'Recreation', 'Arts', 'Business'],['Reference']
54760,['Computers', 'Shopping', 'Society', 'Arts'],['Science']
25223,['Reference', 'Health', 'Science', 'Society'],['Arts']
27895,['Reference', 'Sports', 'Society', 'Shopping'],['Arts']
44108,['Science', 'Business', 'Computers', 'Sports'],['Science']
34431,['Health', 'Science', 'Recreation', 'Reference'],['Health']
44746,['Recreation', 'Games', 'Computers', 'Science'],['Science']
43467,['Health', 'Science', 'Sports', 'Society'],['Health']
28809,['Health', 'Science', 'Reference', 'Sports'],['Health']
42620,['Business', 'Science', 'Recreation', 'Shopping'],['Business']
53504,['Reference', 'Science', 'Sports', 'Society'],['Reference']
22481,['Science', 'Recreation', 'Reference', 'Games'],['Business']
48557,['Health', 'Science', 'Sports', 'Society'],['Health']
6687,['Recreation', 'Games', 'Arts', 'Computers'],['Science']
7711,['Society', 'Arts', 'Sports', 'Adult'],['Society']
24923,['Society', 'Reference', 'Health', 'Arts'],['Arts']
57059,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
24379,['Computers', 'Science', 'Business', 'Recreation'],['Business']
27927,['Society', 'Business', 'Shopping', 'Reference'],['Arts']
45262,['Business', 'Computers', 'Science', 'Recreation'],['Business']
4087,['Recreation', 'Computers', 'Games', 'Reference'],['Reference']
17273,['Society', 'Arts', 'Reference', 'Shopping'],['Arts']
37423,['Reference', 'Society', 'Health', 'Arts'],['Arts']
22564,['Business', 'Sports', 'Health', 'Society'],['Health']
37826,['Health', 'Business', 'Sports', 'Society'],['Health']
39919,['Recreation', 'Business', 'Science', 'Computers'],['Business']
59032,['Reference', 'Science', 'Sports', 'Society'],['Science', 'Reference']
33390,['Society', 'Health', 'Computers', 'Sports'],['Arts', 'Computers']
31018,['Sports', 'Society', 'Shopping', 'Adult'],['Arts']
11440,['Society', 'Health', 'Adult', 'Reference'],['Society']
42781,['Recreation', 'Games', 'Business', 'Shopping'],['Shopping']
38455,['Sports', 'Society', 'Shopping', 'Science'],['Business']
16941,['Shopping', 'Recreation', 'Games', 'Business'],['Shopping']
2703,['Sports', 'Society', 'Arts', 'Games'],['Arts']
13847,['Reference', 'Health', 'Society', 'Science'],['Health']
10444,['Business', 'Society', 'Health', 'Recreation'],['Business']
46079,['Society', 'Adult', 'Arts', 'Sports'],['Society']
31396,['Society', 'Sports', 'Shopping', 'Computers'],['Health']
51126,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
2237,['Recreation', 'Games', 'Business', 'Shopping'],['Shopping']
3300,['Business', 'Health', 'Computers', 'Science'],['Health']
55351,['Recreation', 'Science', 'Reference', 'Games'],['Business']
12562,['Health', 'Reference', 'Science', 'Recreation'],['Health']
15555,['Shopping', 'Business', 'Computers', 'Sports'],['Shopping']
3066,['Health', 'Science', 'Business', 'Computers'],['Health']
8385,['Adult', 'Society', 'Sports', 'Arts'],['Society']
11641,['Society', 'Sports', 'Health', 'Computers'],['Health']
10325,['Society', 'Arts', 'Reference', 'Sports'],['Arts']
887,['Business', 'Computers', 'Science', 'Sports'],['Shopping']
36137,['Recreation', 'Games', 'Shopping', 'Sports'],['Shopping']
39220,['Health', 'Science', 'Sports', 'Society'],['Health']
23718,['Health', 'Science', 'Recreation', 'Reference'],['Health']
14208,['Business', 'Science', 'Recreation', 'Computers'],['Shopping']
10012,['Arts', 'Recreation', 'Adult', 'Games'],['Shopping']
4618,['Computers', 'Business', 'Sports', 'Society'],['Science']
33688,['Recreation', 'Reference', 'Health', 'Games'],['Health']
49875,['Shopping', 'Arts', 'Society', 'Sports'],['Arts']
12339,['Society', 'Adult', 'Recreation', 'Reference'],['Science', 'Computers', 'Society']
4209,['Science', 'Computers', 'Health', 'Reference'],['Science']
12947,['Business', 'Recreation', 'Games', 'Science'],['Shopping']
25797,['Business', 'Arts', 'Shopping', 'Recreation'],['Shopping']
34537,['Recreation', 'Games', 'Reference', 'Adult'],['Health']
36704,['Shopping', 'Adult', 'Business', 'Recreation'],['Shopping']
41822,['Shopping', 'Sports', 'Society', 'Arts'],['Arts']
27051,['Recreation', 'Games', 'Adult', 'Computers'],['Shopping']
54600,['Reference', 'Recreation', 'Games', 'Arts'],['Shopping']
53813,['Health', 'Society', 'Science', 'Reference'],['Health']
23964,['Computers', 'Recreation', 'Health', 'Reference'],['Business']
34855,['Recreation', 'Reference', 'Shopping', 'Society'],['Shopping']
21991,['Science', 'Reference', 'Recreation', 'Health'],['Science']
57444,['Computers', 'Business', 'Recreation', 'Games'],['Business']
14082,['Society', 'Health', 'Sports', 'Shopping'],['Society']
45020,['Health', 'Society', 'Business', 'Shopping'],['Health']
30146,['Health', 'Business', 'Society', 'Sports'],['Health']
55401,['Recreation', 'Science', 'Reference', 'Health'],['Science', 'Society']
46689,['Health', 'Business', 'Society', 'Science'],['Health']
37145,['Reference', 'Recreation', 'Science', 'Games'],['Business']
58913,['Health', 'Recreation', 'Adult', 'Games'],['Health']
40384,['Recreation', 'Adult', 'Games', 'Sports'],['Society']
51963,['Recreation', 'Society', 'Adult', 'Games'],['Shopping']
13191,['Health', 'Society', 'Business', 'Science'],['Health']
29445,['Recreation', 'Business', 'Computers', 'Science'],['Business']
39342,['Health', 'Recreation', 'Science', 'Reference'],['Health']
30320,['Health', 'Science', 'Reference', 'Business'],['Science']
14948,['Business', 'Computers', 'Science', 'Health'],['Business']
8533,['Arts', 'Society', 'Reference', 'Shopping'],['Arts', 'Business']
17413,['Health', 'Sports', 'Society', 'Shopping'],['Health']
7320,['Recreation', 'Reference', 'Science', 'Computers'],['Science']
44440,['Health', 'Recreation', 'Science', 'Games'],['Health']
26364,['Business', 'Sports', 'Society', 'Shopping'],['Business']
45741,['Shopping', 'Business', 'Adult', 'Recreation'],['Shopping']
27611,['Society', 'Arts', 'Sports', 'Shopping'],['Society']
11365,['Shopping', 'Society', 'Sports', 'Adult'],['Society']
17403,['Business', 'Computers', 'Recreation', 'Games'],['Business']
6112,['Business', 'Sports', 'Society', 'Shopping'],['Science']
46858,['Arts', 'Computers', 'Sports', 'Society'],['Health']
42431,['Shopping', 'Business', 'Society', 'Sports'],['Arts']
2959,['Arts', 'Computers', 'Sports', 'Society'],['Arts']
44032,['Health', 'Sports', 'Society', 'Shopping'],['Health']
31639,['Society', 'Arts', 'Reference', 'Health'],['Arts']
33059,['Computers', 'Business', 'Recreation', 'Adult'],['Business']
57642,['Arts', 'Games', 'Recreation', 'Computers'],['Health']
6549,['Shopping', 'Arts', 'Business', 'Society'],['Arts']
51819,['Business', 'Recreation', 'Arts', 'Shopping'],['Shopping']
34908,['Business', 'Computers', 'Sports', 'Society'],['Business']
2452,['Health', 'Business', 'Science', 'Recreation'],['Health', 'Business']
45541,['Health', 'Society', 'Sports', 'Shopping'],['Health']
38449,['Sports', 'Shopping', 'Society', 'Adult'],['Arts']
12363,['Society', 'Health', 'Science', 'Reference'],['Health']
2497,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
12663,['Shopping', 'Adult', 'Sports', 'Business'],['Shopping']
38585,['Recreation', 'Adult', 'Games', 'Arts'],['Health']
52900,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
52067,['Shopping', 'Sports', 'Society', 'Science'],['Arts']
30422,['Adult', 'Recreation', 'Science', 'Arts'],['Shopping']
20343,['Sports', 'Shopping', 'Games', 'Recreation'],['Shopping']
57045,['Arts', 'Reference', 'Recreation', 'Games'],['Shopping']
3275,['Society', 'Health', 'Adult', 'Recreation'],['Health']
8706,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
55437,['Society', 'Health', 'Science', 'Computers'],['Health']
45272,['Business', 'Health', 'Reference', 'Computers'],['Business']
39776,['Health', 'Recreation', 'Reference', 'Science'],['Health']
28279,['Society', 'Sports', 'Arts', 'Computers'],['Health']
9448,['Recreation', 'Business', 'Adult', 'Computers'],['Recreation']
37429,['Society', 'Health', 'Science', 'Computers'],['Health']
37611,['Shopping', 'Recreation', 'Business', 'Sports'],['Shopping']
49440,['Games', 'Computers', 'Recreation', 'Business'],['Business']
52665,['Recreation', 'Computers', 'Adult', 'Games'],['Science']
52267,['Shopping', 'Games', 'Sports', 'Society'],['Shopping']
41599,['Society', 'Sports', 'Recreation', 'Arts'],['Society']
42778,['Sports', 'Society', 'Arts', 'Recreation'],['Arts']
50217,['Society', 'Shopping', 'Sports', 'Arts'],['Arts']
7458,['Recreation', 'Games', 'Adult', 'Business'],['Shopping']
49196,['Society', 'Sports', 'Adult', 'Recreation'],['Society']
36767,['Science', 'Reference', 'Recreation', 'Sports'],['Science', 'Reference']
9837,['Reference', 'Science', 'Health', 'Recreation'],['Science']
37760,['Recreation', 'Business', 'Games', 'Health'],['Shopping']
50545,['Health', 'Science', 'Reference', 'Society'],['Health']
27344,['Sports', 'Shopping', 'Society', 'Adult'],['Health']
10525,['Shopping', 'Adult', 'Sports', 'Recreation'],['Arts']
42643,['Recreation', 'Reference', 'Arts', 'Games'],['Shopping']
57016,['Shopping', 'Sports', 'Society', 'Science'],['Arts']
51152,['Shopping', 'Society', 'Computers', 'Arts'],['Health']
16157,['Shopping', 'Business', 'Recreation', 'Sports'],['Shopping']
37019,['Business', 'Sports', 'Health', 'Society'],['Society']
52401,['Science', 'Reference', 'Recreation', 'Health'],['Society']
23991,['Shopping', 'Business', 'Computers', 'Society'],['Health']
39464,['Arts', 'Society', 'Sports', 'Adult'],['Arts']
41525,['Health', 'Business', 'Society', 'Science'],['Health']
50091,['Sports', 'Computers', 'Shopping', 'Society'],['Health']
25971,['Sports', 'Society', 'Shopping', 'Science'],['Health']
45711,['Science', 'Reference', 'Recreation', 'Health'],['Reference']
23843,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
35467,['Shopping', 'Arts', 'Business', 'Recreation'],['Arts']
17529,['Society', 'Adult', 'Sports', 'Health'],['Society']
41757,['Society', 'Sports', 'Computers', 'Health'],['Society']
7420,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
31975,['Recreation', 'Games', 'Shopping', 'Computers'],['Shopping']
54672,['Computers', 'Society', 'Business', 'Science'],['Society']
29047,['Reference', 'Arts', 'Recreation', 'Games'],['Shopping']
51548,['Health', 'Society', 'Science', 'Reference'],['Health']
51253,['Health', 'Science', 'Reference', 'Society'],['Society']
2928,['Reference', 'Science', 'Health', 'Recreation'],['Business']
10315,['Sports', 'Recreation', 'Arts', 'Games'],['Arts']
9922,['Society', 'Computers', 'Sports', 'Shopping'],['Society']
7287,['Health', 'Society', 'Sports', 'Shopping'],['Business']
8608,['Recreation', 'Games', 'Adult', 'Reference'],['Shopping']
39666,['Business', 'Shopping', 'Computers', 'Sports'],['Business']
6741,['Sports', 'Society', 'Games', 'Computers'],['Society']
39635,['Games', 'Sports', 'Arts', 'Computers'],['Arts']
52412,['Science', 'Reference', 'Health', 'Business'],['Society']
19613,['Recreation', 'Health', 'Business', 'Reference'],['Business']
27320,['Arts', 'Games', 'Computers', 'Reference'],['Arts']
7535,['Reference', 'Health', 'Sports', 'Society'],['Health']
48169,['Computers', 'Science', 'Business', 'Recreation'],['Society']
50212,['Games', 'Sports', 'Society', 'Shopping'],['Games', 'Business']
41202,['Business', 'Science', 'Computers', 'Recreation'],['Shopping']
8957,['Business', 'Health', 'Science', 'Sports'],['Health']
28334,['Society', 'Sports', 'Arts', 'Recreation'],['Arts']
38330,['Shopping', 'Sports', 'Society', 'Science'],['Society']
59126,['Society', 'Sports', 'Adult', 'Arts'],['Society']
36980,['Health', 'Business', 'Sports', 'Society'],['Society']
13525,['Business', 'Shopping', 'Recreation', 'Sports'],['Shopping']
50334,['Recreation', 'Games', 'Arts', 'Adult'],['Society']
25107,['Recreation', 'Arts', 'Games', 'Business'],['Sports']
10317,['Arts', 'Games', 'Adult', 'Recreation'],['Recreation']
55244,['Society', 'Sports', 'Adult', 'Shopping'],['Society']
47940,['Recreation', 'Games', 'Reference', 'Computers'],['Business']
35776,['Society', 'Shopping', 'Arts', 'Sports'],['Arts']
1177,['Health', 'Science', 'Reference', 'Society'],['Business']
51785,['Society', 'Health', 'Science', 'Reference'],['Society']
22112,['Arts', 'Shopping', 'Society', 'Sports'],['Arts']
34348,['Business', 'Computers', 'Science', 'Reference'],['Business']
13296,['Health', 'Sports', 'Society', 'Shopping'],['Health']
22617,['Recreation', 'Arts', 'Games', 'Reference'],['Recreation']
55264,['Society', 'Sports', 'Shopping', 'Science'],['Health']
45249,['Business', 'Science', 'Computers', 'Reference'],['Business']
30581,['Business', 'Health', 'Society', 'Science'],['Society']
13377,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
49707,['Recreation', 'Science', 'Reference', 'Games'],['Business']
26394,['Shopping', 'Health', 'Business', 'Society'],['Shopping']
44340,['Adult', 'Recreation', 'Sports', 'Society'],['Society']
46455,['Adult', 'Society', 'Shopping', 'Computers'],['Society']
28734,['Health', 'Reference', 'Science', 'Computers'],['Business']
10409,['Health', 'Business', 'Science', 'Society'],['Health']
45327,['Arts', 'Society', 'Shopping', 'Reference'],['Arts']
54195,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
15081,['Arts', 'Adult', 'Shopping', 'Recreation'],['Shopping']
51727,['Recreation', 'Health', 'Computers', 'Business'],['Business']
16889,['Society', 'Health', 'Arts', 'Recreation'],['Health']
29108,['Games', 'Recreation', 'Adult', 'Sports'],['Sports']
22026,['Games', 'Society', 'Arts', 'Reference'],['Arts']
32145,['Society', 'Health', 'Recreation', 'Sports'],['Society']
54499,['Health', 'Science', 'Reference', 'Business'],['Business']
34266,['Society', 'Health', 'Arts', 'Sports'],['Society']
48391,['Reference', 'Health', 'Society', 'Science'],['Arts']
41260,['Business', 'Computers', 'Science', 'Reference'],['Business']
20542,['Health', 'Science', 'Society', 'Reference'],['Business']
57458,['Sports', 'Adult', 'Shopping', 'Society'],['Arts']
25317,['Recreation', 'Reference', 'Science', 'Health'],['Business']
45727,['Computers', 'Science', 'Recreation', 'Reference'],['Business']
33650,['Arts', 'Recreation', 'Sports', 'Society'],['Society']
11445,['Shopping', 'Business', 'Adult', 'Recreation'],['Shopping']
